C:/intel\Perl\Programs\datalog\KDCTNLPBH_7721\1A,,,,,
2L705535B1242,F7047140_693_-13_+00,F7047140_693_-11_+00,,,FALSE
2L705535B1133,F7047140_685_+07_+06,F7047140_685_+08_+06,,,FALSE
2L705535B1223,F7047140_689_+07_+05,F7047140_689_+06_+05,,,FALSE
2L705535B1245,F7047140_693_-06_+01,F7047140_693_-07_+01,,,FALSE
2L705535B0375,F7047140_691_-01_+07,F7047140_691_-02_+07,,,FALSE
2L705535B0988,F7047140_691_+07_-08,F7047140_691_+05_-09,,,FALSE
2L705535B0813,F7047140_683_+09_-07,F7047140_683_+07_-07,,,FALSE
2L705535B0991,F7047140_691_-09_-01,F7047140_691_-11_-01,,,FALSE
2L705535B0817,F7047140_708_+00_+09,F7047140_708_-01_+09,,,FALSE
2L705535B1183,F7047140_693_+09_-07,F7047140_693_+08_-07,,,FALSE
2L705535B0390,F7047140_702_-07_-08,F7047140_702_-01_-08,,,FALSE
2L705535B0890,F7047140_705_-01_+05,F7047140_705_-03_+05,,,FALSE
2L705535B1192,F7047140_693_+00_-07,F7047140_693_-01_-07,,,FALSE
2L705535B0735,F7047140_702_-06_+06,F7047140_702_-05_+06,,,FALSE
2L705535B0714,F7047140_708_+04_+05,F7047140_708_+03_+05,,,FALSE
2L705535B0784,F7047140_693_+09_+02,F7047140_693_+10_+02,,,FALSE
2L705535B0699,F7047140_708_-07_+06,F7047140_708_+01_+06,,,FALSE
2L705535B1119,F7047140_685_-09_+05,F7047140_685_-10_+05,,,FALSE
2L705535B0719,F7047140_695_+10_-03,F7047140_695_+09_-03,,,FALSE
2L705535B0063,F7047140_691_+04_+05,F7047140_691_+03_+05,,,FALSE
2L705535B0942,F7047140_683_+05_+05,F7047140_683_+03_+05,,,FALSE
2L705535B0211,F7047140_691_+04_+04,F7047140_691_+06_+04,,,FALSE
2L705535B1246,F7047140_693_-05_-02,F7047140_693_-04_-02,,,FALSE
2L705535B0885,F7047140_705_+02_+03,F7047140_705_-05_+03,,,FALSE
2L705535B0394,F7047140_702_-05_-03,F7047140_702_-12_-04,,,FALSE
2L628360B0145,Z340515C_691_+22_+13,Z340515C_691_+22_+13,,,FALSE
2L705535B1229,F7047140_689_+08_+06,F7047140_689_+09_+06,,,FALSE
2L705535B1218,F7047140_693_-02_-07,F7047140_693_-04_-07,,,FALSE
2L705535B0824,F7047140_683_+09_+02,F7047140_683_+10_+02,,,FALSE
2L705535B0769,F7047140_693_-04_+06,F7047140_693_-03_+06,,,FALSE
2L705535B0369,F7047140_691_-05_+07,F7047140_691_-06_+07,,,FALSE
2L705535B1251,F7047140_693_+09_+01,F7047140_693_+03_+01,,,FALSE
2L705535B0367,F7047140_691_-04_+08,F7047140_691_-02_+08,,,FALSE
2L705535B0362,F7047140_691_+03_+08,F7047140_691_+04_+08,,,FALSE
2L705535B0812,F7047140_708_+06_+07,F7047140_708_+05_+07,,,FALSE
