PATTERN,COUNT
D1504054P2520628_012020_PK04DG_FTXXX_UX1XM1X0ST0XXXXXX_RALF_PH1PH2_NDET_5_STATPG,1
D1505059P2513378_012020_PK04DG_FTXXX_UX1XM1X0SQ0XXXXXX_IQSSU_PH1PH2_STATPG_BRIDGE,1
D1505060P2424322_012020_PK04DG_FTXXX_UX1XM1X0SQ4XXXXXX_IQSSU_PH1_STATPG,148
D1505061P2345834_012020_PK04DG_FTXXX_UX1XM1X0ST4XXXXXX_RALF_PH1_STATPG,81
D1505064P2532810_012020_PK04DG_FTXXX_UX1XM1X0ST0XXXXXX_RALF_PH1PH2_AZTEC_STATPG,3
D1505068P2520438_012020_PK04DG_FTXXX_UX1XM1X0SQ0XXXXXX_IQSSU_PH1PH2_NDET_4_STATPG,1
D1505069P2520458_012020_PK04DG_FTXXX_UX1XM1X0SQ0XXXXXX_IQSSU_PH1PH2_NDET_6_STATPG,1
D1505070P2520448_012020_PK04DG_FTXXX_UX1XM1X0SQ0XXXXXX_IQSSU_PH1PH2_NDET_5_STATPG,4
D1505117P2514808_012020_PK04DG_FTXXX_UX1XM1X0SQ0XXXXXX_IQSSU_PH1PH2_AZTEC_STATPG,8
D1797506P2520888_012020_PL01DG_FTXXX_UX1XM1X0SP0XXXXXX_PIX_PH1PH2_AZTEC_STATPG,14
