PATTERN,COUNT
G1679594P2218838_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_MTRR_MODIFY,1
G1679614P2246548_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_FMXD_MIXED6,2
G1679660P2326878_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_SBB_18_MODRM_00_P,6
G1679674P2443288_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_DPU_UL1_NON_64BYTE_FETCH_0,1
G1679700P2243938_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_MSBUSTOGGLE2,1
G1679714P2243798_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_T3E_040_RSBFAILURE,1
G1679745P2253138_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TBT_NON_BRANCH,37
G1679795P2452670_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_YT7_PREFQ_T0,15
G1679800P2448630_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_MODPAGD_PAGE_SPLIT_MT_4,1
G1679827P2448650_014444_PL01DF_FTXXX_US1XM1X1XXXQXXXXX_SAAT_PAGE_ASSIST,1
G1679836P2244928_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_CRRPTRCHANGEM986H_SPEEDPATH,40
G1679857P2440746_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_UPPER_MEM_CALL_RET,10
G1679949P2255478_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_ISA_INT_OPCOV_C0_C1_CS16_R,1
G1679997P2429564_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_MEMORY_EXECUTION_480980566,1
G1680080P2326258_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_FUNC_TBRSBD,1
G1680131P2252898_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_MEU_PMH_FT_PDECCH_TOGGLE_ATR,1
G1680133P2479528_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_DAC_FT_PL2_RHINE_RAND_019,1
G1680263P2324708_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_PMH_FT_T0__B4K_ACFG_3EMONS_ORP_000,1
G1680270P2801757_014444_PL01DF_FUXXX_UX1XM1X0XXXHXXXXX_UL1_SINGLEBITECC_PBIST_DATA,10
G1680288P2496358_014444_PL01DF_FTXXX_US1XM1X2XXXQXXXXX_MOS_MOLLARYM_LB_CAM1_HIT_24_MT1,1
G1680292P2496828_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM1_HIT_35_MT0,1
G1680302P2256698_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_FP_STK_UNDFLW_DIV_ZERO,1
G1680311P2247438_014444_PL01DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_APIC_PRI1_FIXED,9
G1680352P2244738_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_MEU_PMH_FIXED_MTRR_MISS_UC_5,1
G1680353P2452160_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TBPU_CR_LBR_HI_NLIP_REV2,1
G1680393P2262888_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_PROT_LOC_SDPL_SZ16_REWR_NOFLT,1
G1680399P2396264_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_INTR_LEVEL_B,2
G1680421P2435686_014444_PL01DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_SNOOP_HIT_STALLS1,1
G1680456P2325058_014444_PL01DF_FTXXX_US1XM1X1XXXQXXXXX_PMH_FT_T1__B4K_ACFG_ORP_000,1
G1680480P2801826_014444_PL01DF_FUXXX_UX1XM1X0XXXHXXXXX_UL1_TAGPARITYMISS_PBIST_DATA,2
G1680482P2502758_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM0_SPHIT_27_MT0,1
G1680531P2254798_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_PAGEB4M_BASIC_MIXED_ASSIST,1
G1680545P2244758_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_MEU_PMH_FIXED_MTRR_MISS_UC_6,1
G1680562P2801780_014444_PL01DF_FUXXX_UX1XM1X0XXXHXXXXX_UL1_DOUBLEBITECC_PBIST_CODE,1
G1680579P2243998_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_FDIV_FPCONST,1
G1680689P2490318_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_DATAGD_LD_LDRB_BITS5_8,1
G1680709P2437586_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_ISROUTPUT2,10
G1680813P2442988_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_ISMATCHN_PATTERN_MASK_7_A,1
G1680823P2496258_014444_PL01DF_FTXXX_US1XM1X2XXXQXXXXX_MOS_MOLLARYM_LB_CAM0_HIT_22_MT1,1
G1680842P2467244_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_DPU_DATAGM_24_31_0,1
G1680868P2480098_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_MCA_MULT_MINITAG_HIT_1,4
G1680895P2261838_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_SAVES,1
G1681015P2246678_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_ISA_INT_OPCOV_81_83_CS16_R,1
G1681031P2436926_014444_PL01DF_FBXXX_US1XM1X0XXXHXXXXX_TPRUPDATE,3
G1681132P2324938_014444_PL01DF_FTXXX_US1XM1X1XXXQXXXXX_UL1_FT_T1_EMON_ENABLE_E6_ORP_000,1
G1681138P2430284_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,1
G1681195P2401514_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_EMON_ACCESS,4
G1681243P2222608_014444_PL01DV_FTXXX_US1XM1X0XXXHXXXXX_SNOOP_HITM2,1
G1681272P2503128_014444_PL01DF_FTXXX_US1XM1X2XXXQXXXXX_MOS_MOLLARYM_LB_CAM1_SPHIT_35_MT1,1
G1681316P2259308_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_FC_STPCLK_NOP_T0,65
G1681339P2430384_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE,2
G1681371P2326228_014444_PL01DF_FBXXX_US1XM1X0XXXHXXXXX_T3THR_RSQRTPS,1
G1681412P2434876_014444_PL01DF_FBXXX_US1XM1X2XXXHXXXXX_S_MART_RANDOM_339935,1
G1681461P2434046_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_MOS_MOSLARYM_LA_CAM_HIGHBITS_LDHIHALF,1
G1681480P2452700_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_SYSCALL_MT_812389931,3
G1681492P2243328_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_AG_TOGGLE,1
G1681500P2445150_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_DPU_UL1_RAND_STORE_DATA_5,1
G1681571P2808874_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_HE_64BIT_GENERIC_INT_MT,26
G1681608P2255978_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_ADC_81_010_OPCOV_PREFIX_DBIT_1_P,2
G1681688P2449650_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TDE_BASIC_64MODE_MT,1
G1681718P2324958_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_UL1_FT_T0_EMON_ENABLE_E12_ORP_000,1
G1681829P2246048_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_PAGEB4K_SHARED_WALK,1
G1681872P2258878_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_RAND_FP_INT_BR,3
G1681878P2242608_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_IFALU_ADD5,1
G1681962P2396084_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_CREVDETD_MULTEVENTS_T0_4,53
G1681965P2243268_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_THR_IMUL,1
G1682009P2247478_014444_PL01DV_FTXXX_US1XM1X0XXXHXXXXX_BAV_APIC_PRI4_FIXED,39
G1682016P2388678_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_T3THR_NE1_038_DAC,1
G1682019P2808855_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_HE_64BIT_GENERIC_INT_MT,1
G1682100P2802216_014444_PL01DF_FUXXX_UX1XM1X0XXXHXXXXX_UL1_SINGLEBITECC_EACHBIT_PBIST_DATA,1
