SORT_LOT,SORT_WAFER_ID,SORT_X,SORT_Y,LOT,TOTAL_GOOD,TOTAL_BAD,PROGRAM_NAME,OPERATION,DEVREVSTEP,FUNCTIONAL_BIN,TEST_NAME,PATTERN_NAME,
W4475948,364,-10,-4,4522C806,82,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475948,420,-6,6,4522C806,105,44,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1356352P2499928_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_9,
W4475948,364,-2,-4,4522C806,82,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475948,420,-6,3,4522C806,105,44,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4475948,420,-4,5,4522C806,105,44,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1338733P2324608_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_UL1_FT_T0_WCB_EVICTIONS_ORP_000,
W4485978,424,-1,11,4522C806,148,10,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475948,420,-6,7,4522C806,105,44,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475948,448,-2,6,4522C806,124,25,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475948,355,5,-1,4522C806,82,25,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485978,496,0,-9,4522C806,142,15,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475948,355,-1,11,4522C806,82,25,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475948,420,6,3,4522C806,105,44,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475948,355,-7,-1,4522C806,82,25,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1362308P2475188_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FMXD_FMRNDC_CARGEN_72BADDER,
W4475948,355,-7,1,4522C806,82,25,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1349265P2243238_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BRAZOS310DC64,
W4475948,355,3,-5,4522C806,82,25,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485978,424,8,5,4522C806,148,10,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
W4475898,501,-6,3,4522C820,13,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,457,-3,-8,4522C820,63,14,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343645P2252698_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS_SNP,
W4475898,452,7,0,4522C820,105,8,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1356058P2488778_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_HIGHBITS_1,
W4485978,438,6,1,4522C820,51,5,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485978,430,-3,0,4522C820,16,1,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485978,431,1,0,4522C820,46,3,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475898,457,-5,6,4522C820,63,14,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4475898,456,3,-5,4522C820,51,1,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1358896P2496128_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_TAGL_1,
W4485978,497,4,8,4520B989,66,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485978,434,0,-4,4520B989,115,9,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485978,436,-8,4,4520B989,79,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1342878P2246158_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_COMBM2_RAND_KM_RM1_E_5,
W4485978,433,6,-5,4520B989,119,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1338451P2246218_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_COMBM2_RAND_KM_RM1_E_10,
W4485978,434,1,6,4520B989,115,9,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1342423P2452700_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_TD_PROT_MODE_SYSCALL_MT_812389931,
W4485978,489,-2,6,4520B989,93,9,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485978,504,-2,-2,4520B989,71,6,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1500_014444_NOMNOM_341500_0543,G1399145P2501358_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_TAGL_5,
W4475908,438,2,-2,4522C445,120,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1345004P2571062_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_CT_ASIZE32_FS_AGU_CARRY_SPECIFIC_2_11,
W4475908,438,3,1,4522C445,120,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1340177P2437046_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_ISROUTPUT4A,
W4475908,438,6,2,4522C445,120,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
W4475908,139,-3,11,4522C445,134,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475908,141,-8,1,4522C445,132,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1346568P2262858_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_CALLGATECS_GLOB_CPL2_DPL2_RPL3,
W4475908,139,6,3,4522C445,134,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475908,139,1,-2,4522C445,134,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,438,-1,6,4522C445,120,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4475908,141,-3,11,4522C445,132,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1362308P2475188_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FMXD_FMRNDC_CARGEN_72BADDER,
W4475908,139,0,11,4522C445,134,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1399145P2501358_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_TAGL_5,
W4475908,141,-1,9,4522C445,132,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1345213P2442688_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_PMH_FT_T1__B4K_ADG_ORP_000,
W4475908,141,3,4,4522C445,132,16,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475908,537,-6,-6,4522B671,13,5,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
W4475888,784,3,-3,4522B671,6,1,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475868,439,9,-3,4522B671,20,1,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,537,4,-6,4522B671,13,5,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,615,-4,-6,4522B792,13,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4485998,765,4,8,4522B792,11,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4485998,615,-3,-3,4522B792,13,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475888,791,-7,-1,4522B792,7,1,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,773,-3,-2,4522B792,11,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343711P2345800_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_WMT_FT_DAC_36_BIT,
W4485998,772,-7,2,4522B792,25,6,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475868,806,-3,-2,4522B792,48,3,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,773,2,1,4522B785,93,37,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1342576P2259438_014444_PR00DF_FTXXX_US1PB1X0XXXHXXXXX_GEN8WMT_J,
W4485998,773,2,5,4522B785,93,37,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343067P2253638_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_COMBM2_RAND_KM_RM1_E_3,
W4485998,772,-3,10,4522B785,118,43,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
W4485998,684,-9,6,4522B785,36,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,773,7,7,4522B785,93,37,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,776,-1,-5,4522B785,106,39,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4485998,776,-6,7,4522B785,106,39,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4485998,766,-5,11,4522B785,37,10,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
W4485998,684,-6,0,4522B785,36,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4485998,615,-8,1,4522B785,122,28,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,684,-10,-1,4522B785,36,17,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475868,433,-7,1,4522B785,101,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1338554P2494308_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_MOS_MOLLARYM_LB_CAM0_HIT_00_MT0,
W4485998,615,1,-7,4522B785,122,28,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4485998,615,8,-1,4522B785,122,28,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4485998,773,-1,-1,4522B785,93,37,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,772,1,3,4522B785,118,43,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4475868,396,0,12,4522B785,54,3,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475868,438,-7,-10,4522B785,13,2,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1338014P2405000_014444_PR00DV_FTXXX_US1XB1X2XXXHXXXXX_BAV_APIC_REG_OTHER_APICBASE,
W4485998,772,2,11,4522B785,118,43,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,772,-9,2,4522B785,118,43,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,772,7,-7,4522B785,118,43,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343711P2345800_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_WMT_FT_DAC_36_BIT,
W4485998,773,-3,-8,4522B785,93,37,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343249P2434766_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_339896,
W4485998,773,5,6,4522B785,93,37,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
W4485998,772,2,-1,4522B785,118,43,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,776,-4,8,4522B785,106,39,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1347986P2437746_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_TMR_CLEAR_G1,
W4485998,619,-7,8,4522B692,20,7,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1347227P2449070_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_EXEC_FT_T0__FRITSFPU_GEN_EXT_ORP_000,
W4475888,791,-1,-6,4522B692,142,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1362308P2475188_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FMXD_FMRNDC_CARGEN_72BADDER,
W4485998,771,2,-3,4522B692,58,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,678,-2,9,4522B692,17,7,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1338840P2447410_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_SAMISCS_T1ISIDESTARV_MT,
W4485998,769,4,11,4522B692,37,15,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1399145P2501358_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SATAGARYM_LA_CAM_TAGL_5,
W4485998,769,3,11,4522B692,37,15,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1338357P2246038_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_COMBM2_RAND_KM_RM1_E_0,
W4485998,771,3,-1,4522B692,58,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4475888,890,2,-12,4522B692,76,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475888,786,-5,6,4522B813,101,3,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343628P2449250_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_AGL0_CMV_2_0337226,
W4485998,765,-1,5,4522B813,47,11,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,686,5,-10,4522B813,38,13,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1342423P2452700_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_TD_PROT_MODE_SYSCALL_MT_812389931,
W4485998,685,5,-2,4522C060,32,18,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4485998,685,-5,1,4522C060,32,18,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1362308P2475188_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_FMXD_FMRNDC_CARGEN_72BADDER,
W4491938,266,-2,11,4522C060,163,10,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343481P2438946_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_MOS_SAAT_CR_BASIC_0,
W4491938,250,4,3,4522C060,160,4,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,618,-5,8,4522C060,29,10,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1340177P2437046_014444_PR00DF_FTXXX_US1XB1X2XXXHXXXXX_ISROUTPUT4A,
W4485998,686,4,6,4522C060,42,9,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4485998,685,-3,8,4522C060,32,18,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1337598P2252728_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_BSU_L1L2EVICTS,
W4475908,439,5,-2,4522C104,95,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,448,-5,2,4522C104,50,8,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4475908,439,5,-8,4522C104,95,21,PSC2MJMS1MF921K0,7251,8KTBDVBR,1262,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1343727P2398954_014444_PR00DF_FBXXX_US1XB1X2XXXHXXXXX_S_MART_RANDOM_0340140,
W4485998,685,1,7,4522C104,76,20,PSC2MJMS1MF921K0,7251,8KTBDVBR,1263,BF_SIGEN1000_014444_NOMNOM_231000_0643,G1338647P2242798_014444_PR00DF_FTXXX_US1XB1X0XXXHXXXXX_T3_0037_TC,
