PATTERN,COUNT
G1347828P2386000_014040_PH05DQ_FBXXX_US1XB1X0XXXIXXXXX_IAQDAT_INPUT_ST0_IAQDAT,12
G1347865P2237848_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_WMT_SBFT_FLPUBDINCGEN,1
G1347878P2339266_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_TEMPLIVELOCK_QUEUE_ORP_001,1
G1347880P2230638_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FPUMMX_PAGING_ORP_000,2
G1347898P2374650_014040_PH05DQ_FBXXX_US1XB1X0XXXIXXXXX_ALU_WALK_CARRY_P0_6_PORT2_DPDAT,1
G1347910P2235978_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_WMT_SBFT_JUMP_ALL_OFFSETS,6
G1347930P2489348_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_PIX_FRITS_IMMED_ARTH_SEQ_04,2
G1347956P2374370_014040_PH05DQ_FBXXX_US1XB1X0XXXIXXXXX_ALIGN6C_PORT2_DPDAT,2
G1347958P2387778_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_SAAT_SARPLY_SBFT,1
G1347970P2457390_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_MEU_PMH_MODEC_PDECCH_BIT11_2,2
G1347998P2374050_014040_PH05DQ_FBXXX_US1XB1X0XXXIXXXXX_ALIGN1C_PORT2_DPDAT,3
G1348000P2496698_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_PIX_FRITS_IPLENDEC3A_ORP_008,1
G1348009P2235398_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_WMT_SBFT_VRANGE_MTRR_MISS_2_T0,849
G1348076P2439746_014040_PH05DQ_FBXXX_US1XB1X0XXXIXXXXX_PSC_4R_SS_CAM_MEM1_MT_IAQDAT,2
G1348079P2240958_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_TD_TB_NLIP_OLDLIPI_T0,1
G1348121P2443188_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_REAL_PRED0PRED1_1,1
G1348125P2232908_014040_PH05DB_FBXXX_US1PB1X0XXXIXXXXX_FRITS_NEW_EXP_S18,1
G1348150P2330202_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_PAGE_SPLIT_ORP_004,4
G1348162P2239428_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_MSPUBD_OVF_CASC_NONE,2
G1348191P2235678_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_MEU_PMH_SBFT_ADAST_SHADREG,1
G1348198P2480248_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_FRITS_T1_IQSSU_FILLFIFO_LIMITALLSCHLR,1
G1348231P2242088_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_IS_MASK_BIT_24,1
G1348235P2330212_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_WNI_PRELOAD_LM3_ORP_000,9
G1348251P2389328_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_INT_BASIC_BOOTSTRAP_S01_O112,9
G1348278P2384360_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_WMT_SBFT_FLPUBDUSEL_2,1
G1348299P2442848_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_JMPCTLN_ORP_002,1
G1348320P2344046_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_BPBTB_TAR_2PORT_RDS_FINAL,1
G1348332P2229928_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FPUMMX_ORP_001,5
G1348354P2389168_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_IF_ALU_BSF_SBFT,1
G1348357P2505608_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_CRUCHK_LIVELOCK_XMM_DEFT_FORCEQ_ORP_0,2
G1348368P2237598_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_TD_TB_015,1
G1348380P2236768_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_WMT_SBFT_PREDGLMATCH,1
G1348383P2238448_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_IPD_P66P67_DEC1,1
G1348414P2266608_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_MMX_PRELOAD_LM0_ORP_000,1
G1348417P2238998_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_TD_TB_011_B,1
G1348420P2458954_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_CRUCHK_LIVELOCK_DEFT_ORP_003,1
G1348421P2330142_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_WNI_PAGING_ORP_004,1
G1348424P2338806_014040_PH05DB_FBXXX_US1XB1X2XXXIXXXXX_IQBINDN_OD1NW0_MT,1
G1348432P2487088_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_FRITS_T1_IQSSU_PWROVR_RANDOM_ORP_001,3
G1348434P2235468_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_MEU_PMH_VAR_MTRR_4K_MATCH_5,107
G1348441P2490678_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_FRITS_T1_IQSSU_CR_IAQDAT_RANDOM_ORP_0,1
G1348443P2233298_014040_PH05DB_FBXXX_US1XB1X2XXXIXXXXX_CREVDETD_EVENTS_REALMODE_MT,16
G1348447P2465994_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_CREG_FRITS_TEST4_ORP_000,1
G1348454P2364610_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FACTLS_CONTROL_SIGS_SCALAR_SINGLE,1
G1348467P2229858_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_BRANCH_ORP_004,4
G1348470P2233898_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FMDIVC2_SBFT,17
G1348477P2472968_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_MOB_MODPAEXTDEC_5,1
G1348480P2231188_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_NINT_CALLRET_INSTRLOOP_ORP_000,2
G1348482P2236008_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_MSBUSTOGGLE2_SBFT,2
G1348484P2477868_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_PIX_FRITS_CALLRETSH1_5,1
G1348498P2229998_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_INT_ORP_003,1
G1348506P2344476_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_BPBTB_TAR_2PORT_RDS_FINAL_GDBND,2
G1348530P2505568_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_CRUCHK_LIVELOCK_XMM_DEFT_FORCEQ_ORP_0,21
G1348566P2338836_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FIXSHIFTD_COUNT_AND_DATA,6
G1348580P2388778_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_WNI_BASIC_BOOTSTRAP_S01_O013,1
G1348596P2330182_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_CACHE_LINE_SPLIT_ORP_004,2
G1348600P2220318_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_XMM_ORP_001,2
G1348612P2505698_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_CRUCHK_LIVELOCK_XMM_ORP_002,1
G1348625P2238128_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_RANDOMINSTBYTE2,1
G1348631P2515438_014040_PH05DQ_FBXXX_US1XB1X0XXXIXXXXX_FLAG_MOV_PRT0_HI_RAND0_DPDAT,1
G1348648P2236218_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_IXFIELDLOC1,2
G1348663P2232868_014040_PH05DB_FBXXX_US1PB1X0XXXIXXXXX_FRITS_NEW_EXP_S59,4
G1348676P2238138_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_RANDOMINSTBYTE4,1
G1348680P2477948_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_PIX_FRITS_CALLRETSH_4,2
G1348681P2233408_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_DYN_DEALLOC,1
G1348700P2475108_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_JMPSBRS_ORP_001,1
G1348719P2468594_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_BPU_BPSBC_DT_IFL_DISABLED_MT_ORIG,1
G1348736P2465984_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_CREG_FRITS_TEST3_ORP_000,2
G1348749P2231858_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FMXD_INT6_SBFT,2
G1348750P2222278_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_LDST_ORP_000,4
G1348762P2505648_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_CRUCHK_LIVELOCK_XMM_ORP_000,1
G1348766P2485948_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_POWER_DEFT_FPU_NOPRELOAD_LM0_ORP_001,1
G1348781P2234158_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_ALLSTORES,2
G1348794P2330242_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_MMX_NOPRELOAD_LM0_ORP_000,1
G1348800P2338886_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FEC_OPS_GEN_SBFT,8
G1348810P2236478_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_SELROW2,2
G1348813P2232808_014040_PH05DB_FBXXX_US1PB1X0XXXIXXXXX_FRITS_NEW_EXP_S15,29
G1348833P2338946_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FMXD_FMRNDC_FPDIV_EXT80_WALK0,2
G1348837P2310108_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_MMX_NOPRELOAD_LM0_ORP_002,2
G1348863P2472548_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_FITCREGD_FLDCW_TH1,1
G1348875P2233928_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_WTREE_SBFT,1
G1348885P2423222_014040_PH05DQ_FBXXX_US1XB1X0XXXIXXXXX_PSC_4R_CRU_TOR_TRIP_T1_IAQDAT,1
G1348889P2239758_014040_PH05DB_FBXXX_US1XB1X2XXXIXXXXX_CREVDETD_FDS_FOPCODE_MT,9
G1348904P2240108_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FMXD_INT1_SBFT,1
G1348905P2443468_014040_PH05DB_FBXXX_US1XB1X1XXXIXXXXX_REAL_PRED0PRED1_2,1
G1348920P2241498_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_FEC_EMON_SBFT,1
G1348927P2458934_014040_PH05DB_FBXXX_US1XB1X0XXXIXXXXX_CRUCHK_LIVELOCK_DEFT_ORP_001,1
