"XSHIP_BF133_012121_MINMIN_1332800_0227","BF_014444_NOMNOM_452000_0233","BF_014444_MINMIN_642800_0424","BF_014444_MINMIN_582533_0638","BF_014444_MINMIN_642800_0427","SCANATPG_0120_NOM_1000","SBFT_FULL_0140_MINMIN_702800_0704","SBFT_SIGON_1800_NOM","SBFT_FULL_0140_MINMIN_753000_0503","BF_014444_MINMIN_612667_0531","BF_SIGEN1000_VID_014444_NOMNOM_231000_0433","BF_SIGEN1000_014444_NOMNOM_231000_0429","XSHIP_BF200_011515_MINMIN_2003000_0119","BF_014444_MAXMAX_683000_0320","SBFT_FULL_FMAX_SEARCH_120MV","BF_014444_MAXMAX_642800_0428","SBFT_SIGON_1500_NOM","SBFT_SIGON_1000_NOM_FF","SBFT_FULL_0140_MINMIN_833333_0101","BF_014444_MAXMAX_763333_0104","BF_014444_MAXMAX_773400_0104","BF_014444_NOMNOM_452000_0240","BF_SIGEN1000_014444_NOMNOM_231000_0440","SBFT_FULL_0140_MINMIN_803200_0302","BF_014444_MAXMAX_733200_0212","BF_014444_MINMIN_763333_0103","BF_014444_MINMIN_773400_0103","BF_014444_NOMNOM_452000_0205","SBFT_SIGON_2000_NOM","BF_014444_NOMNOM_452000_0226","BF_014444_NOMNOM_452000_0213","BF_SIGEN2000_VID_014444_NOMNOM_452000_0234","BF_SIGEN1500_014444_NOMNOM_341500_0329","BF_014444_NOMNOM_452000_0212","BF_SIGEN1500_VID_014444_NOMNOM_341500_0335","BF_014444_NOMNOM_452000_0221","BF_SIGEN1500_VID_014444_NOMNOM_341500_0345","SCANATPG_SCOREBOARD_0120_NOM_1000","BF_014444_NOMNOM_452000_0219","BF_014444_NOMNOM_452000_0229","SBFT_FULL_0140_MAXMAX_753000_0503","SBFT_FULL_0140_MAXMAX_803200_0302","SCANATPG_0120_NOM_1200","BF_014444_MINMIN_683000_0319","BF_014444_MINMIN_733200_0211","BF_SIGEN2000_VID_014444_NOMNOM_452000_0244","BF_SIGEN1500_014444_NOMNOM_341500_0340","BF_014444_MINMIN_733200_0210","BF_SIGEN1000_VID_014444_NOMNOM_231000_0443","XSHIP_BF133_012121_MINMIN_1332800_0124",
,,,,,,,,,,"G1690667P2329818_014444_PL01DF_FBXXX_US1XM1X0XXXHXXXXX_T3THR_PAGING_PAT_TOGGLE_PART2","G1690667P2329818_014444_PL01DF_FBXXX_US1XM1X0XXXHXXXXX_T3THR_PAGING_PAT_TOGGLE_PART2",,,,,,,,,,,,,,,,,,,,"G1690667P2329818_014444_PL01DF_FBXXX_US1XM1X0XXXHXXXXX_T3THR_PAGING_PAT_TOGGLE_PART2","G1690667P2329818_014444_PL01DF_FBXXX_US1XM1X0XXXHXXXXX_T3THR_PAGING_PAT_TOGGLE_PART2",,"G1690667P2329818_014444_PL01DF_FBXXX_US1XM1X0XXXHXXXXX_T3THR_PAGING_PAT_TOGGLE_PART2",,,,,"G1690667P2329818_014444_PL01DF_FBXXX_US1XM1X0XXXHXXXXX_T3THR_PAGING_PAT_TOGGLE_PART2",,,,,,,,,,,"W5103384    529    -9  -8"
,,,,,,,,,,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG","G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,,,,,,,,,,,,,,,,,,,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG","G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG","G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,,,,,,,,,,,,,,"W5103384    504     7   3"
,,,,,,,,,,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG","G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,,,,,,,,,,,,,,,,,,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG","G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG","G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,,,,,,,,,,,,,,,"W5103384    529    -3   5"
,,,,,,,,,,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG","G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,,,,,,,,,,,,,,,,,,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG","G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG","G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,,,,,,,,,,,,,,,"W5103384    529    -7   5"
,,,,,,,,,,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG","G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,,,,,,,,,,,,,,,,,,,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG","G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,,,,"G1673993P2483348_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_TC_RESET_CREG",,,,,,,,,,,"W5103384    504   -10   3"
,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT","G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,"G1404244P2231568_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_AG_TOGGLE_SBFT",,,,,,,,,,,,,,,,,,,,,,"W5103384    483   -11   3"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G1404085P2235398_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WMT_SBFT_VRANGE_MTRR_MISS_2_T0",,,,,,,,,,,"G1696422P2463534_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_DPU_PMH_CR_BASIC_1",,,,,,,,,,,"W5103384    483     2   0"
,,,,"G1704896P2245118_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_SAAT_DRCAM_MIS_ST3_FT_T1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G1704896P2245118_014444_PL01DF_FTXXX_US1XM1X0XXXHXXXXX_SAAT_DRCAM_MIS_ST3_FT_T1",,,,,,,"W5103384    483    -1  -3"
,,,,,,,,,,,,,"G1685498P2430144_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE",,"G1685498P2430144_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_LOCKRAND_MT_TOGGLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5103384    529     7   2"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G1411223P2527228_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_INT",,,,,,,,,"W5091078    176     5   2"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G1404515P2449310_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_HE_CREG_TEST3_ORP_000",,,,,,,,,,,,,,,,,,,,,,"W5091078    132     1  -6"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G1404515P2449310_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_HE_CREG_TEST3_ORP_000",,,,,,,,,,,,,,,,,,,,,,"W5091078    132     0  -7"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G1404515P2449310_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_HE_CREG_TEST3_ORP_000",,,,,,,,,,,,,,,,,,,,,,"W5091078    179    -8  -2"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132     3   5"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    122     3  -6"
,,,,,,,,,,,,,,"G1404202P2221758_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_MMX_PAGING_ORP_002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176    -9   3"
,,,,,,,,,,,,,,"G1404691P2505668_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_CRUCHK_LIVELOCK_XMM_ORP_001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -1  10"
,,,,,,,,,,,,,,"G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132     0  -1"
,,,,,,,,,,,,,,"G1411235P2527188_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_ALL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -1  -6"
,,,,,,,,,,,,,,"G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176    -7  -5"
,,,,,,,,,,,,,,"G1410793P2266208_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_NOPRELOAD_LM1_ORP_000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -9  -6"
,,,,,,,,,,,,,,"G1411223P2527228_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_INT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132   -11  -2"
,,,,,,,,,,,,,,"G1411880P2229998_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_INT_ORP_003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179     0   4"
,,,,,,,,,,,,,,"G1411236P2527218_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_FLAME_FSFB_STLD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179   -10  -2"
,,,,,,,,,,,,,,"G1615546P2773242_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_SHORT_TEST_REPEAT_DPDAT_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    122    -2  -6"
,,,,,,,,,,,,,,"G1789583P2767692_014040_PL01DQ_FBXXX_US1XM1X0XXXXXXXXX_BASE_TEST_FP_2_DPDAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176    -8   3"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176    11  -2"
,,,,,,,,,,,,,,"G1411694P2220278_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_ORP_002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    12   1"
,,,,,,,,,,,,,,"G1411694P2220278_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_ORP_002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -4   9"
,,,,,,,,,,,,,,"G1407627P2330252_014040_PK03DB_LBXXX_US1XM1X1XXXIXXXXX_INT_PRELOAD_LM0_ORP_000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -8   1"
,,,,,,,,,,,,,,"G1615950P2376150_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_7_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179    -9  -3"
,,,,,,,,,,,,,,"G1403807P2230088_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_ORP_002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132     2  -6"
,,,,,,,,,,,,,,"G1417907P2266268_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_XMM_NOPRELOAD_LM3_ORP_000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176    -7   0"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    10  -6"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176     8  -8"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179    -3   2"
,,,,,,,,,,,,,,"G1405973P2239838_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_RATPERF_SHARKY007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179     1   0"
,,,,,,,,,,,,,,"G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    11  -4"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    12   3"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -1   5"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -2   7"
,,,,,,,,,,,,,,"G1407452P2364540_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_FACTLS_CNTRL_SIGS_PS_SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179    -2  11"
,,,,,,,,,,,,,,"G1411694P2220278_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_ORP_002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176     8  -5"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -3   0"
,,,,,,,,,,,,,,"G1615701P2376010_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_13_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176     1   3"
,,,,,,,,,,,,,,"G1411236P2527218_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_FLAME_FSFB_STLD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -2  -3"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -3   1"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132     6   5"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179    -1   9"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176    -2   3"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -6   9"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176    -5   1"
,,,,,,,,,,,,,,"G1407627P2330252_014040_PK03DB_LBXXX_US1XM1X1XXXIXXXXX_INT_PRELOAD_LM0_ORP_000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176    -9  -6"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179     0   0"
,,,,,,,,,,,,,,"G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179    -5   4"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176     3  -4"
,,,,,,,,,,,,,,"G1615710P2375990_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_HE_ALUOPS_RANDOM_11_PORT2_DPDAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132     9  -4"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179    -7  -2"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176   -10   1"
,,,,,,,,,,,,,,"G1411694P2220278_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_ORP_002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176    11   2"
,,,,,,,,,,,,,,"G1411225P2528778_014040_PK03DC_LBXXX_US1XM1X1XXXIXXXXX_FRITS_CRUCHK_LIVELOCK_XMM_DEFT_FORCEQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176    -4  -7"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -2   3"
,,,,,,,,,,,,,,"G1615546P2773242_014040_PK07DQ_FBXXX_US1XM1X0XXXIXXXXX_SHORT_TEST_REPEAT_DPDAT_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179     7  -2"
,,,,,,,,,,,,,,"G1407797P2330242_014040_PK03DB_LBXXX_US1XM1X1XXXIXXXXX_MMX_NOPRELOAD_LM0_ORP_000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179     9  -4"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179    -6  -9"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132     0  -6"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132     4   3"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179    -3   1"
,,,,,,,,,,,,,,"G1411694P2220278_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_ORP_002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    -5  -8"
,,,,,,,,,,,,,,"G1411223P2527228_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_INT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179   -10  -1"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176     2  -7"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179    -4  -5"
,,,,,,,,,,,,,,"G1404272P2472768_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_FLSFDBM_SSDB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132    11   4"
,,,,,,,,,,,,,,"G1432445P2266198_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_NOPRELOAD_LM0_ORP_000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132     2   6"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179    10   5"
,,,,,,,,,,,,,,"G1407627P2330252_014040_PK03DB_LBXXX_US1XM1X1XXXIXXXXX_INT_PRELOAD_LM0_ORP_000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179     6   9"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132     3  -2"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,"G1682213P2463724_014444_PL01DF_FTXXX_US1XM1X2XXXHXXXXX_TD_PROT_MODE_FARCALL_MT_133855825",,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    122     9  -6"
,,,,,,,,,,,,,,"G1411223P2527228_014040_PK03DC_LBXXX_US1XM1X0XXXIXXXXX_FRITS_INT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179    -8  -8"
,,,,,,,,,,,,,,"G1404681P2389268_014040_PK03DB_LBXXX_US1PM1X0XXXIXXXXX_ALL_MON2_T1_EFLAG_FRITS_ORPHAN_1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    132     1  -3"
,,,,,,,,,,,,,,"G1410793P2266208_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_WNI_NOPRELOAD_LM1_ORP_000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    176    -7  -6"
,,,,,,"G1405161P2241488_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_FEC_EMON_SBFT",,,,,,,,,,,,,,,,,"G1405161P2241488_014040_PK03DB_LBXXX_US1XM1X0XXXIXXXXX_FEC_EMON_SBFT",,,,,,,,,,,,,,,,,,,,,,,,,,,"W5091078    179    -9  -7"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"G1673955P2398064_014444_PL01DF_FBXXX_US1XM1X2XXXHXXXXX_AGL0_CMV_4_0339610",,,"W5091078    132    11   2"
