TT_SUM,OPERATION,QUANTITY,PART,IB,TT_AVG,PROGRAM
7905.482,7721,772,8PKAEVHH,2,10.240261658031088082901554,PSCDTNEH8MC830G3,
10991.4517,7721,1083,8PKAEVHH,2,10.149078208679593721144968,PSCDTNEH8MC830G3,
7133.4532,7721,701,8PKAEVHH,2,10.176110128388017118402282,PSCDTNEH8MC830G3,
10822.0981,7721,1063,8PKAEVHH,2,10.180713170272812793979304,PSCDTNEH8MC830G3,
9971.3079,7721,970,8PKAEVHH,2,10.279698865979381443298969,PSCDTNEH8MC830G3,
7398.0388,7721,723,8PKAEVHH,2,10.232418810511756569847856,PSCDTNEH8MC830G3,
9976.9405,7721,979,8PKAEVHH,2,10.19095045965270684371808,PSCDTNEH8MC830G3,
10082.9241,7721,993,8PKAEVHH,2,10.154002114803625377643505,PSCDTNEH8MC830G3,
3497.3823,7721,340,8PKAEVHH,2,10.286418529411764705882353,PSCDTNEH8MC830G3,
7589.3663,7721,742,8PKAEVHH,2,10.228256469002695417789757,PSCDTNEH8MC830G3,
4811.9662,7721,466,8PKAEVHH,2,10.326107725321888412017167,PSCDTNEH8MC830G3,
7961.6126,7721,783,8PKAEVHH,2,10.168087611749680715197957,PSCDTNEH8MC830G3,
5333.0472,7721,522,8PKAEVHH,2,10.216565517241379310344828,PSCDTNEH8MC830G3,
10438.1761,7721,1014,8PKAEVHH,2,10.294059270216962524654832,PSCDTNEH8MC830G3,
4698.038,7721,457,8PKAEVHH,2,10.280170678336980306345733,PSCDTNEH8MC830G3,
4506.5584,7721,442,8PKAEVHH,2,10.19583348416289592760181,PSCDTNEH8MC830G3,
7049.2436,7721,687,8PKAEVHH,2,10.260907714701601164483261,PSCDTNEH8MC830G3,
6373.4141,7721,632,8PKAEVHH,2,10.084515981012658227848101,PSCDTNEH8MC830G3,
8284.6396,7721,809,8PKAEVHH,2,10.24059283065512978986403,PSCDTNEH8MC830G3,
9604.6001,7721,945,8PKAEVHH,2,10.163597989417989417989418,PSCDTNEH8MC830G3,
6850.1958,7721,675,8PKAEVHH,2,10.148438222222222222222222,PSCDTNEH8MC830G3,
7612.07,7721,739,8PKAEVHH,2,10.300500676589986468200271,PSCDTNEH8MC830G3,
7184.6761,7721,709,8PKAEVHH,2,10.133534696755994358251058,PSCDTNEH8MC830G3,
5593.4144,7721,548,8PKAEVHH,2,10.206960583941605839416058,PSCDTNEH8MC830G3,
8674.1139,7721,844,8PKAEVHH,2,10.277386137440758293838863,PSCDTNEH8MC830G3,
9331.3264,7721,923,8PKAEVHH,2,10.10977941495124593716143,PSCDTNEH8MC830G3,
11386.2855,7721,1117,8PKAEVHH,2,10.193630707251566696508505,PSCDTNEH8MC830G3,
7569.6207,7721,741,8PKAEVHH,2,10.215412550607287449392713,PSCDTNEH8MC830G3,
9969.9525,7721,976,8PKAEVHH,2,10.21511526639344262295082,PSCDTNEH8MC830G3,
9126.8639,7721,889,8PKAEVHH,2,10.266438582677165354330709,PSCDTNEH8MC830G3,
5429.5516,7721,532,8PKAEVHH,2,10.205924060150375939849624,PSCDTNEH8MC830G3,
8407.3274,7721,824,8PKAEVHH,2,10.203067233009708737864078,PSCDTNEH8MC830G3,
8762.0988,7721,867,8PKAEVHH,2,10.106226989619377162629758,PSCDTNEH8MC830G3,
3362.423,7721,333,8PKAEVHH,2,10.097366366366366366366366,PSCDTNEH8MC830G3,
8536.7202,7721,836,8PKAEVHH,2,10.211387799043062200956938,PSCDTNEH8MC830G3,
7662.9278,7721,750,8PKAEVHH,2,10.217237066666666666666667,PSCDTNEH8MC830G3,
9118.7034,7721,900,8PKAEVHH,2,10.131892666666666666666667,PSCDTNEH8MC830G3,
10449.736,7721,1028,8PKAEVHH,2,10.165112840466926070038911,PSCDTNEH8MC830G3,
10435.7515,7721,1022,8PKAEVHH,2,10.211107142857142857142857,PSCDTNEH8MC830G3,
9667.4677,7721,948,8PKAEVHH,2,10.19775073839662447257384,PSCDTNEH8MC830G3,
10194.6864,7721,995,8PKAEVHH,2,10.245915979899497487437186,PSCDTNEH8MC830G3,
6153.712,7721,599,8PKAEVHH,2,10.273308848080133555926544,PSCDTNEH8MC830G3,
5564.5108,7721,543,8PKAEVHH,2,10.247717863720073664825046,PSCDTNEH8MC830G3,
4861.3142,7721,477,8PKAEVHH,2,10.191434381551362683438155,PSCDTNEH8MC830G3,
7928.4356,7721,778,8PKAEVHH,2,10.190791259640102827763496,PSCDTNEH8MC830G3,
7004.5456,7721,686,8PKAEVHH,2,10.210707871720116618075802,PSCDTNEH8MC830G3,
6752.2402,7721,659,8PKAEVHH,2,10.246191502276176024279211,PSCDTNEH8MC830G3,
3827.5293,7721,377,8PKAEVHH,2,10.15259761273209549071618,PSCDTNEH8MC830G3,
3998.8832,7721,388,8PKAEVHH,2,10.3064,PSCDTNEH8MC830G3,
6709.6367,7721,660,8PKAEVHH,2,10.166116212121212121212121,PSCDTNEH8MC830G3,
8287.6616,7721,808,8PKAEVHH,2,10.257006930693069306930693,PSCDTNEH8MC830G3,
8790.3691,7721,866,8PKAEVHH,2,10.150541685912240184757506,PSCDTNEH8MC830G3,
5075.0095,7721,496,8PKAEVHH,2,10.231873991935483870967742,PSCDTNEH8MC830G3,
8772.8337,7721,865,8PKAEVHH,2,10.142004277456647398843931,PSCDTNEH8MC830G3,
1895.9698,7721,188,8PKAEVHH,2,10.084945744680851063829787,PSCDTNEH8MC830G3,
8152.7662,7721,803,8PKAEVHH,2,10.152884433374844333748443,PSCDTNEH8MC830G3,
6875.7757,7721,681,8PKAEVHH,2,10.096586930983847283406755,PSCDTNEH8MC830G3,
3807.3002,7721,376,8PKAEVHH,2,10.12579840425531914893617,PSCDTNEH8MC830G3,
7618.4832,7721,748,8PKAEVHH,2,10.185137967914438502673797,PSCDTNEH8MC830G3,
8819.8141,7721,865,8PKAEVHH,2,10.19631687861271676300578,PSCDTNEH8MC830G3,
8850.8337,7721,861,8PKAEVHH,2,10.279713937282229965156794,PSCDTNEH8MC830G3,
10455.1583,7721,1028,8PKAEVHH,2,10.170387451361867704280156,PSCDTNEH8MC830G3,
7964.5908,7721,782,8PKAEVHH,2,10.184898721227621483375959,PSCDTNEH8MC830G3,
9277.6269,7721,915,8PKAEVHH,2,10.139482950819672131147541,PSCDTNEH8MC830G3,
10120.3173,7721,994,8PKAEVHH,2,10.181405734406438631790744,PSCDTNEH8MC830G3,
7342.3998,7721,718,8PKAEVHH,2,10.226183565459610027855153,PSCDTNEH8MC830G3,
8023.9711,7721,781,8PKAEVHH,2,10.273970678617157490396927,PSCDTNEH8MC830G3,
8939.0439,7721,868,8PKAEVHH,2,10.298437672811059907834101,PSCDTNEH8MC830G3,
9823.3643,7721,970,8PKAEVHH,2,10.127179690721649484536082,PSCDTNEH8MC830G3,
7231.9156,7721,709,8PKAEVHH,2,10.200163046544428772919605,PSCDTNEH8MC830G3,
9293.1204,7721,914,8PKAEVHH,2,10.167527789934354485776805,PSCDTNEH8MC830G3,
9878.5973,7721,961,8PKAEVHH,2,10.279497710718002081165453,PSCDTNEH8MC830G3,
5164.3901,7721,506,8PKAEVHH,2,10.206304545454545454545455,PSCDTNEH8MC830G3,
8775.3934,7721,862,8PKAEVHH,2,10.180270765661252900232019,PSCDTNEH8MC830G3,
7816.2076,7721,771,8PKAEVHH,2,10.137753047989623865110246,PSCDTNEH8MC830G3,
10093.8063,7721,988,8PKAEVHH,2,10.216403137651821862348178,PSCDTNEH8MC830G3,
10059.1779,7721,983,8PKAEVHH,2,10.233141302136317395727365,PSCDTNEH8MC830G3,
9191.0207,7721,911,8PKAEVHH,2,10.088936004390779363336992,PSCDTNEH8MC830G3,
5835.9766,7721,578,8PKAEVHH,2,10.096845328719723183391003,PSCDTNEH8MC830G3,
10264.5273,7721,1018,8PKAEVHH,2,10.083032711198428290766208,PSCDTNEH8MC830G3,
9405.9086,7721,921,8PKAEVHH,2,10.212712920738327904451683,PSCDTNEH8MC830G3,
9570.6235,7721,937,8PKAEVHH,2,10.214112593383137673425827,PSCDTNEH8MC830G3,
9036.564,7721,887,8PKAEVHH,2,10.187783540022547914317926,PSCDTNEH8MC830G3,
5113.4466,7721,503,8PKAEVHH,2,10.165897813121272365805169,PSCDTNEH8MC830G3,
9111.2664,7721,893,8PKAEVHH,2,10.202985890257558790593505,PSCDTNEH8MC830G3,
6843.3723,7721,676,8PKAEVHH,2,10.123331804733727810650888,PSCDTNEH8MC830G3,
6868.4375,7721,676,8PKAEVHH,2,10.160410502958579881656805,PSCDTNEH8MC830G3,
7612.2216,7721,749,8PKAEVHH,2,10.163179706275033377837116,PSCDTNEH8MC830G3,
4842.7583,7721,473,8PKAEVHH,2,10.238389640591966173361522,PSCDTNEH8MC830G3,
3825.8787,7721,373,8PKAEVHH,2,10.257047453083109919571046,PSCDTNEH8MC830G3,
6545.5722,7721,636,8PKAEVHH,2,10.291780188679245283018868,PSCDTNEH8MC830G3,
10277.6063,7721,1004,8PKAEVHH,2,10.236659661354581673306773,PSCDTNEH8MC830G3,
4068.2867,7721,400,8PKAEVHH,2,10.17071675,PSCDTNEH8MC830G3,
6597.3654,7721,642,8PKAEVHH,2,10.276270093457943925233645,PSCDTNEH8MC830G3,
5455.4632,7721,535,8PKAEVHH,2,10.197127476635514018691589,PSCDTNEH8MC830G3,
4721.8248,7721,462,8PKAEVHH,2,10.2204,PSCDTNEH8MC830G3,
10439.3722,7721,1012,8PKAEVHH,2,10.315585177865612648221344,PSCDTNEH8MC830G3,
5905.9123,7721,580,8PKAEVHH,2,10.182607413793103448275862,PSCDTNEH8MC830G3,
7453.3895,7721,733,8PKAEVHH,2,10.168334924965893587994543,PSCDTNEH8MC830G3,
9931.2723,7721,956,8PKAEVHH,2,10.388360146443514644351464,PSCDTNEH8MC830G3,
7331.7991,7721,723,8PKAEVHH,2,10.140800968188105117565698,PSCDTNEH8MC830G3,
4659.4235,7721,452,8PKAEVHH,2,10.30845907079646017699115,PSCDTNEH8MC830G3,
5213.486,7721,506,8PKAEVHH,2,10.303332015810276679841897,PSCDTNEH8MC830G3,
7695.2738,7721,750,8PKAEVHH,2,10.260365066666666666666667,PSCDTNEH8MC830G3,
2527.5083,7721,247,8PKAEVHH,2,10.232827125506072874493927,PSCDTNEH8MC830G3,
5589.3226,7721,550,8PKAEVHH,2,10.162404727272727272727273,PSCDTNEH8MC830G3,
8057.4026,7721,791,8PKAEVHH,2,10.186349683944374209860936,PSCDTNEH8MC830G3,
6450.1654,7721,637,8PKAEVHH,2,10.125848351648351648351648,PSCDTNEH8MC830G3,
7642.4497,7721,749,8PKAEVHH,2,10.203537650200267022696929,PSCDTNEH8MC830G3,
8994.0384,7721,880,8PKAEVHH,2,10.220498181818181818181818,PSCDTNEH8MC830G3,
4967.9587,7721,485,8PKAEVHH,2,10.243213814432989690721649,PSCDTNEH8MC830G3,
5568.1391,7721,543,8PKAEVHH,2,10.254399815837937384898711,PSCDTNEH8MC830G3,
8274.8436,7721,809,8PKAEVHH,2,10.228484054388133498145859,PSCDTNEH8MC830G3,
5568.0061,7721,546,8PKAEVHH,2,10.197813369963369963369963,PSCDTNEH8MC830G3,
5997.8011,7721,587,8PKAEVHH,2,10.217719080068143100511073,PSCDTNEH8MC830G3,
5397.0878,7721,531,8PKAEVHH,2,10.164007156308851224105461,PSCDTNEH8MC830G3,
5001.553,7721,487,8PKAEVHH,2,10.270129363449691991786448,PSCDTNEH8MC830G3,
4499.8112,7721,440,8PKAEVHH,2,10.226843636363636363636364,PSCDTNEH8MC830G3,
6747.9959,7721,668,8PKAEVHH,2,10.101790269461077844311377,PSCDTNEH8MC830G3,
5859.8548,7721,569,8PKAEVHH,2,10.298514586994727592267135,PSCDTNEH8MC830G3,
5097.6871,7721,501,8PKAEVHH,2,10.175024151696606786427146,PSCDTNEH8MC830G3,
9191.5478,7721,900,8PKAEVHH,2,10.212830888888888888888889,PSCDTNEH8MC830G3,
5932.5229,7721,587,8PKAEVHH,2,10.106512606473594548551959,PSCDTNEH8MC830G3,
3980.6964,7721,390,8PKAEVHH,2,10.206913846153846153846154,PSCDTNEH8MC830G3,
2664.8183,7721,262,8PKAEVHH,2,10.171062213740458015267176,PSCDTNEH8MC830G3,
2684.7279,7721,262,8PKAEVHH,2,10.247053053435114503816794,PSCDTNEH8MC830G3,
1302.2893,7721,128,8PKAEVHH,2,10.17413515625,PSCDTNEH8MC830G3,
5848.0105,7721,571,8PKAEVHH,2,10.241699649737302977232925,PSCDTNEH8MC830G3,
4781.1611,7721,468,8PKAEVHH,2,10.216156196581196581196581,PSCDTNEH8MC830G3,
6493.5727,7721,630,8PKAEVHH,2,10.307258253968253968253968,PSCDTNEH8MC830G3,
6739.6373,7721,663,8PKAEVHH,2,10.165365460030165912518854,PSCDTNEH8MC830G3,
4502.5074,7721,442,8PKAEVHH,2,10.18666832579185520361991,PSCDTNEH8MC830G3,
5219.2182,7721,510,8PKAEVHH,2,10.233761176470588235294118,PSCDTNEH8MC830G3,
11006.2643,7721,1077,8PKAEVHH,2,10.219372609099350046425255,PSCDTNEH8MC830G3,
5423.1722,7721,527,8PKAEVHH,2,10.290649335863377609108159,PSCDTNEH8MC830G3,
5228.1104,7721,512,8PKAEVHH,2,10.211153125,PSCDTNEH8MC830G3,
5153.0521,7721,505,8PKAEVHH,2,10.204063564356435643564356,PSCDTNEH8MC830G3,
2787.077,7721,273,8PKAEVHH,2,10.209073260073260073260073,PSCDTNEH8MC830G3,
4783.5834,7721,472,8PKAEVHH,2,10.134710593220338983050847,PSCDTNEH8MC830G3,
8090.125,7721,791,8PKAEVHH,2,10.227718078381795195954488,PSCDTNEH8MC830G3,
8091.9014,7721,793,8PKAEVHH,2,10.204163177805800756620429,PSCDTNEH8MC830G3,
6084.3368,7721,598,8PKAEVHH,2,10.174476254180602006688963,PSCDTNEH8MC830G3,
10196.9335,7721,1000,8PKAEVHH,2,10.1969335,PSCDTNEH8MC830G3,
4755.5924,7721,464,8PKAEVHH,2,10.249121551724137931034483,PSCDTNEH8MC830G3,
8446.8049,7721,828,8PKAEVHH,2,10.201455193236714975845411,PSCDTNEH8MC830G3,
5946.0709,7721,587,8PKAEVHH,2,10.129592674616695059625213,PSCDTNEH8MC830G3,
7672.0866,7721,760,8PKAEVHH,2,10.094850789473684210526316,PSCDTNEH8MC830G3,
6001.5534,7721,594,8PKAEVHH,2,10.103625252525252525252525,PSCDTNEH8MC830G3,
6073.5108,7721,592,8PKAEVHH,2,10.259308783783783783783784,PSCDTNEH8MC830G3,
4771.1971,7721,468,8PKAEVHH,2,10.194865598290598290598291,PSCDTNEH8MC830G3,
9968.7458,7721,979,8PKAEVHH,2,10.182579979570990806945863,PSCDTNEH8MC830G3,
7594.6433,7721,736,8PKAEVHH,2,10.318808831521739130434783,PSCDTNEH8MC830G3,
2638.0635,7721,262,8PKAEVHH,2,10.068944656488549618320611,PSCDTNEH8MC830G3,
5257.7045,7721,517,8PKAEVHH,2,10.169641199226305609284333,PSCDTNEH8MC830G3,
4028.4262,7721,397,8PKAEVHH,2,10.147169269521410579345088,PSCDTNEH8MC830G3,
2620.915,7721,256,8PKAEVHH,2,10.23794921875,PSCDTNEH8MC830G3,
5620.3816,7721,551,8PKAEVHH,2,10.200329582577132486388385,PSCDTNEH8MC830G3,
7402.7675,7721,723,8PKAEVHH,2,10.238959197786998616874136,PSCDTNEH8MC830G3,
4078.3224,7721,394,8PKAEVHH,2,10.351072081218274111675127,PSCDTNEH8MC830G3,
4086.2075,7721,408,8PKAEVHH,2,10.015214460784313725490196,PSCDTNEH8MC830G3,
1493.5843,7721,148,8PKAEVHH,2,10.091785810810810810810811,PSCDTNEH8MC830G3,
9034.8911,7721,885,8PKAEVHH,2,10.208916497175141242937853,PSCDTNEH8MC830G3,
8554.8657,7721,844,8PKAEVHH,2,10.136096800947867298578199,PSCDTNEH8MC830G3,
5376.119,7721,518,8PKAEVHH,2,10.378608108108108108108108,PSCDTNEH8MC830G3,
6025.3122,7721,591,8PKAEVHH,2,10.195113705583756345177665,PSCDTNEH8MC830G3,
4301.5491,7721,424,8PKAEVHH,2,10.14516297169811320754717,PSCDTNEH8MC830G3,
7831.3411,7721,778,8PKAEVHH,2,10.065991131105398457583548,PSCDTNEH8MC830G3,
4167.782,7721,408,8PKAEVHH,2,10.215151960784313725490196,PSCDTNEH8MC830G3,
11473.9771,7721,1139,8PKAEVHH,2,10.073728797190517998244074,PSCDTNEH8MC830G3,
11139.0802,7721,1094,8PKAEVHH,2,10.1819745886654478976234,PSCDTNEH8MC830G3,
6314.5548,7721,615,8PKAEVHH,2,10.26756878048780487804878,PSCDTNEH8MC830G3,
3848.4674,7721,377,8PKAEVHH,2,10.208136339522546419098143,PSCDTNEH8MC830G3,
6401.2751,7721,624,8PKAEVHH,2,10.258453685897435897435897,PSCDTNEH8MC830G3,
5487.1603,7721,537,8PKAEVHH,2,10.21817560521415270018622,PSCDTNEH8MC830G3,
2037.4809,7721,205,8PUADVHH,2,9.93893121951219512195122,PSCDTNEH8MC830G3,
2868.472,7721,284,8PUADVHH,2,10.100253521126760563380282,PSCDTNEH8MC830G3,
2497.1035,7721,255,8PUADVHH,2,9.792562745098039215686275,PSCDTNEH8MC830G3,
6947.1805,7721,696,8PUADVHH,2,9.981581178160919540229885,PSCDTNEH8MC830G3,
6767.9569,7721,681,8PUADVHH,2,9.938262701908957415565345,PSCDTNEH8MC830G3,
7255.2072,7721,722,8PUADVHH,2,10.048763434903047091412742,PSCDTNEH8MC830G3,
7661.9204,7721,772,8PUADVHH,2,9.924767357512953367875648,PSCDTNEH8MC830G3,
6912.718,7721,706,8PUADVHH,2,9.791385269121813031161473,PSCDTNEH8MC830G3,
5206.4093,7721,523,8PUADVHH,2,9.954893499043977055449331,PSCDTNEH8MC830G3,
4978.4841,7721,500,8PUADVHH,2,9.9569682,PSCDTNEH8MC830G3,
10302.5368,7721,1044,8PUADVHH,2,9.868330268199233716475096,PSCDTNEH8MC830G3,
5580.4975,7721,559,8PUADVHH,2,9.98300089445438282647585,PSCDTNEH8MC830G3,
5747.9987,7721,583,8PUADVHH,2,9.859345969125214408233276,PSCDTNEH8MC830G3,
6368.2064,7721,634,8PUADVHH,2,10.044489589905362776025237,PSCDTNEH8MC830G3,
5470.0073,7721,544,8PUADVHH,2,10.055160477941176470588235,PSCDTNEH8MC830G3,
5028.1129,7721,508,8PUADVHH,2,9.89786003937007874015748,PSCDTNEH8MC830G3,
2709.6122,7721,271,8PUADVHH,2,9.998569003690036900369004,PSCDTNEH8MC830G3,
1216.9683,7721,118,8PUADVHH,2,10.313290677966101694915254,PSCDTNEH8MC830G3,
2010.9739,7721,202,8PUADVHH,2,9.955316336633663366336634,PSCDTNEH8MC830G3,
3256.0533,7721,328,8PUADVHH,2,9.926991768292682926829268,PSCDTNEH8MC830G3,
7817.6473,7721,789,8PUADVHH,2,9.908298225602027883396705,PSCDTNEH8MC830G3,
10118.8528,7721,1022,8PUADVHH,2,9.901030136986301369863014,PSCDTNEH8MC830G3,
5375.0112,7721,541,8PUADVHH,2,9.935325693160813308687616,PSCDTNEH8MC830G3,
4395.8403,7721,442,8PUADVHH,2,9.945340045248868778280543,PSCDTNEH8MC830G3,
11341.9264,7721,1147,8PUADVHH,2,9.888340366172624237140366,PSCDTNEH8MC830G3,
9756.3992,7721,996,8PUADVHH,2,9.795581526104417670682731,PSCDTNEH8MC830G3,
6297.1584,7721,629,8PUADVHH,2,10.011380604133545310015898,PSCDTNEH8MC830G3,
1982.3252,7721,197,8PUADVHH,2,10.06256446700507614213198,PSCDTNEH8MC830G3,
5216.8664,7721,522,8PUADVHH,2,9.993996934865900383141762,PSCDTNEH8MC830G3,
4302.3159,7721,430,8PUADVHH,2,10.005385813953488372093023,PSCDTNEH8MC830G3,
6411.5317,7721,644,8PUADVHH,2,9.955794565217391304347826,PSCDTNEH8MC830G3,
9364.5523,7721,939,8PUADVHH,2,9.972899148029818956336528,PSCDTNEH8MC830G3,
11371.118,7721,1140,8PUADVHH,2,9.974664912280701754385965,PSCDTNEH8MC830G3,
221.8424,7721,22,8PWAEVHH,2,10.083745454545454545454545,PSCDTNEH8MC830G3,
1810.9998,7721,174,8PWAEVHH,2,10.408044827586206896551724,PSCDTNEH8MC830G3,
4112.8033,7721,400,8PWAEVHH,2,10.28200825,PSCDTNEH8MC830G3,
3377.9164,7721,330,8PWAEVHH,2,10.23611030303030303030303,PSCDTNEH8MC830G3,
8593.2533,7721,836,8PWAEVHH,2,10.279011124401913875598086,PSCDTNEH8MC830G3,
8677.2626,7721,841,8PWAEVHH,2,10.317791438763376932223543,PSCDTNEH8MC830G3,
8191.5994,7721,795,8PWAEVHH,2,10.303898616352201257861635,PSCDTNEH8MC830G3,
5054.6355,7721,493,8PWAEVHH,2,10.252810344827586206896552,PSCDTNEH8MC830G3,
9300.169,7721,905,8PWAEVHH,2,10.27642983425414364640884,PSCDTNEH8MC830G3,
4394.6148,7721,430,8PWAEVHH,2,10.220034418604651162790698,PSCDTNEH8MC830G3,
8418.7982,7721,813,8PWAEVHH,2,10.355225338253382533825338,PSCDTNEH8MC830G3,
8617.6753,7721,843,8PWAEVHH,2,10.222627876631079478054567,PSCDTNEH8MC830G3,
5497.6818,7721,537,8PWAEVHH,2,10.237768715083798882681564,PSCDTNEH8MC830G3,
7268.4113,7721,708,8PWAEVHH,2,10.266117655367231638418079,PSCDTNEH8MC830G3,
5034.7351,7721,492,8PWAEVHH,2,10.233201422764227642276423,PSCDTNEH8MC830G3,
5385.6323,7721,525,8PWAEVHH,2,10.258347238095238095238095,PSCDTNEH8MC830G3,
2904.5889,7721,279,8PWAEVHH,2,10.410712903225806451612903,PSCDTNEH8MC830G3,
2736.5241,7721,266,8PWRDVHH,2,10.287684586466165413533835,PSCDTNEH8MC830G3,
6748.4247,7721,660,8PWRDVHH,2,10.224885909090909090909091,PSCDTNEH8MC830G3,
892.8065,7721,85,8PWRDVHH,2,10.503605882352941176470588,PSCDTNEH8MC830G3,
4088.8293,7721,393,8PWRDVHH,2,10.404145801526717557251908,PSCDTNEH8MC830G3,
145.9586,7721,13,8PWREVHH,2,11.227584615384615384615385,PSCDTNEH8MC830G3,
679.9832,7721,64,8PWREVHH,2,10.6247375,PSCDTNEH8MC830G3,
3462.2929,7721,329,8PWREVHH,2,10.523686626139817629179331,PSCDTNEH8MC830G3,
217.1051,7721,20,8PWREVHH,2,10.855255,PSCDTNEH8MC830G3,
644.6021,7721,64,8PWREVHH,2,10.0719078125,PSCDTNEH8MC830G3,
1911.8281,7721,189,8PWREVHH,2,10.115492592592592592592593,PSCDTNEH8MC830G3,
3228.6118,7721,315,8PWREVHH,2,10.249561269841269841269841,PSCDTNEH8MC830G3,
2831.0141,7721,276,8PWREVHH,2,10.257297463768115942028986,PSCDTNEH8MC830G3,
4409.5505,7721,421,8PWREVHH,2,10.473991686460807600950119,PSCDTNEH8MC830G3,
2680.6443,7721,263,8PWREVHH,2,10.192563878326996197718631,PSCDTNEH8MC830G3,
4619.8389,7721,450,8PWREVHH,2,10.266308666666666666666667,PSCDTNEH8MC830G3,
2942.8962,7721,289,8PWREVHH,2,10.183031833910034602076125,PSCDTNEH8MC830G3,
2908.4832,7721,288,8PWREVHH,2,10.0989,PSCDTNEH8MC830G3,
3588.9248,7721,350,8PWREVHH,2,10.254070857142857142857143,PSCDTNEH8MC830G3,
3042.1769,7721,301,8PWREVHH,2,10.1069,PSCDTNEH8MC830G3,
2125.3221,7721,207,8PWREVHH,2,10.267256521739130434782609,PSCDTNEH8MC830G3,
3966.6957,7721,386,8PWREVHH,2,10.276413730569948186528497,PSCDTNEH8MC830G3,
2232.6409,7721,217,8PWREVHH,2,10.288667741935483870967742,PSCDTNEH8MC830G3,
3304.6129,7721,325,8PWREVHH,2,10.168039692307692307692308,PSCDTNEH8MC830G3,
981.2367,7721,98,8PWREVHH,2,10.012619387755102040816327,PSCDTNEH8MC830G3,
403.6184,7721,40,8PWREVHH,2,10.09046,PSCDTNEH8MC830G3,
1271.887,7721,124,8PWREVHH,2,10.257153225806451612903226,PSCDTNEH8MC830G3,
519.585,7721,50,8PWREVHH,2,10.3917,PSCDTNEH8MC830G3,
1772.1654,7721,171,8PWREVHH,2,10.36354035087719298245614,PSCDTNEH8MC830G3,
1211.9051,7721,119,8PWREVHH,2,10.184076470588235294117647,PSCDTNEH8MC830G3,
3509.1942,7721,340,8PWREVHH,2,10.321159411764705882352941,PSCDTNEH8MC830G3,
5206.2593,7721,513,8PWREVHH,2,10.148653606237816764132554,PSCDTNEH8MC830G3,
3425.6963,7721,336,8PWREVHH,2,10.195524702380952380952381,PSCDTNEH8MC830G3,
2018.8805,7721,197,8PWREVHH,2,10.248124365482233502538071,PSCDTNEH8MC830G3,
2206.9803,7721,211,8PWREVHH,2,10.459622274881516587677725,PSCDTNEH8MC830G3,
2107.6567,7721,207,8PWREVHH,2,10.181916425120772946859903,PSCDTNEH8MC830G3,
4601.4264,7721,451,8PWREVHH,2,10.202719290465631929046563,PSCDTNEH8MC830G3,
2178.6097,7721,212,8PWREVHH,2,10.276460849056603773584906,PSCDTNEH8MC830G3,
3738.6973,7721,369,8PWREVHH,2,10.131971002710027100271003,PSCDTNEH8MC830G3,
2973.4268,7721,294,8PWREVHH,2,10.113696598639455782312925,PSCDTNEH8MC830G3,
3080.2988,7721,299,8PWREVHH,2,10.302002675585284280936455,PSCDTNEH8MC830G3,
4484.5199,7721,442,8PWREVHH,2,10.145972624434389140271493,PSCDTNEH8MC830G3,
4842.418,7721,475,8PWREVHH,2,10.194564210526315789473684,PSCDTNEH8MC830G3,
3219.6818,7721,311,8PWREVHH,2,10.352674598070739549839228,PSCDTNEH8MC830G3,
5888.0347,7721,576,8PWREVHH,2,10.222282465277777777777778,PSCDTNEH8MC830G3,
2823.6929,7721,276,8PWREVHH,2,10.230771376811594202898551,PSCDTNEH8MC830G3,
3808.5781,7721,372,8PWREVHH,2,10.238113172043010752688172,PSCDTNEH8MC830G3,
2286.1756,7721,229,8PWREVHH,2,9.983299563318777292576419,PSCDTNEH8MC830G3,
3258.1938,7721,321,8PWREVHH,2,10.150136448598130841121495,PSCDTNEH8MC830G3,
4118.1599,7721,405,8PWREVHH,2,10.168296049382716049382716,PSCDTNEH8MC830G3,
1177.471,7721,114,8PWREVHH,2,10.328692982456140350877193,PSCDTNEH8MC830G3,
639.0845,7721,62,8PWREVHH,2,10.307814516129032258064516,PSCDTNEH8MC830G3,
2776.9151,7721,266,8PWREVHH,2,10.43953045112781954887218,PSCDTNEH8MC830G3,
2875.1272,7721,282,8PWREVHH,2,10.195486524822695035460993,PSCDTNEH8MC830G3,
1941.8647,7721,186,8PWREVHH,2,10.440132795698924731182796,PSCDTNEH8MC830G3,
1141.9129,7721,113,8PWREVHH,2,10.105423893805309734513274,PSCDTNEH8MC830G3,
3489.9771,7721,343,8PWREVHH,2,10.174860349854227405247813,PSCDTNEH8MC830G3,
1551.5112,7721,150,8PWREVHH,2,10.343408,PSCDTNEH8MC830G3,
3958.798,7721,385,8PWREVHH,2,10.282592207792207792207792,PSCDTNEH8MC830G3,
4339.6997,7721,416,8PWREVHH,2,10.431970432692307692307692,PSCDTNEH8MC830G3,
3563.3761,7721,345,8PWREVHH,2,10.328626376811594202898551,PSCDTNEH8MC830G3,
1210.1736,7721,118,8PWREVHH,2,10.255708474576271186440678,PSCDTNEH8MC830G3,
3208.7951,7721,311,8PWREVHH,2,10.317669131832797427652733,PSCDTNEH8MC830G3,
3783.8945,7721,366,8PWREVHH,2,10.338509562841530054644809,PSCDTNEH8MC830G3,
3086.8778,7721,301,8PWREVHH,2,10.255407973421926910299003,PSCDTNEH8MC830G3,
