TT_SUM,OPERATION,QUANTITY,PART,IB,TT_AVG,PROGRAM
117.1766,7721,8,8PLAEVHH,6,14.647075,PSCDTJMH8MC830G1
333.1915,7721,23,8PLAEVHH,6,14.48658696,PSCDTJMH8MC830G1
57.3136,7721,4,8PLAEVHH,6,14.3284,PSCDTJMH8MC830G1
662.7363,7721,47,8PLAEVHH,6,14.10077234,PSCDTJMH8MC830G1
359.9351,7721,24,8PLAEVHH,6,14.99729583,PSCDTJMH8MC830G1
412.6035,7721,29,8PLAEVHH,6,14.2277069,PSCDTJMH8MC830G1
29.1357,7721,2,8PLAEVHH,6,14.56785,PSCDTJMH8MC830G1
104.7775,7721,7,8PLAEVHH,6,14.96821429,PSCDTJMH8MC830G1
28.8835,7721,2,8PLAEVHH,6,14.44175,PSCDTJMH8MC830G1
15.6125,7721,1,8PLAEVHH,6,15.6125,PSCDTJMH8MC830G1
233.1031,7721,13,8PLAEVHH,6,17.93100769,PSCDTJMH8MC830G1
29.9029,7721,2,8PLAEVHH,6,14.95145,PSCDTJMH8MC830G1
70.8945,7721,4,8PLAEVHH,6,17.723625,PSCDTJMH8MC830G1
454.7316,7721,28,8PLAEVHH,6,16.24041429,PSCDTJMH8MC830G1
237.7291,7721,14,8PLAEVHH,6,16.98065,PSCDTJMH8MC830G1
57.4859,7721,4,8PLAEVHH,6,14.371475,PSCDTJMH8MC830G1
28.8499,7721,2,8PLAEVHH,6,14.42495,PSCDTJMH8MC830G1
388.1676,7721,26,8PLAEVHH,6,14.92952308,PSCDTJMH8MC830G1
129.1827,7721,8,8PLAEVHH,6,16.1478375,PSCDTJMH8MC830G1
281.2024,7721,14,8PLAEVHH,6,20.08588571,PSCDTJMH8MC830G1
489.7643,7721,32,8PLAEVHH,6,15.30513438,PSCDTJMH8MC830G1
399.452,7721,26,8PLAEVHH,6,15.36353846,PSCDTJMH8MC830G1
80.6728,7721,5,8PLAEVHH,6,16.13456,PSCDTJMH8MC830G1
528.4438,7721,35,8PLAEVHH,6,15.09839429,PSCDTJMH8MC830G1
306.4179,7721,21,8PLAEVHH,6,14.59132857,PSCDTJMH8MC830G1
226.581,7721,16,8PLAEVHH,6,14.1613125,PSCDTJMH8MC830G1
235.4399,7721,16,8PLAEVHH,6,14.71499375,PSCDTJMH8MC830G1
328.1925,7721,22,8PLAEVHH,6,14.91784091,PSCDTJMH8MC830G1
363.8387,7721,25,8PLAEVHH,6,14.553548,PSCDTJMH8MC830G1
309.9505,7721,17,8PLAEVHH,6,18.23238235,PSCDTJMH8MC830G1
99.4257,7721,7,8PLAEVHH,6,14.20367143,PSCDTJMH8MC830G1
97.9921,7721,6,8PLAEVHH,6,16.33201667,PSCDTJMH8MC830G1
474.7295,7721,33,8PLAEVHH,6,14.38574242,PSCDTJMH8MC830G1
891.0807,7721,45,8PLAEVHH,6,19.80179333,PSCDTJMH8MC830G1
212.6867,7721,14,8PLAEVHH,6,15.19190714,PSCDTJMH8MC830G1
230.2546,7721,15,8PLAEVHH,6,15.35030667,PSCDTJMH8MC830G1
330.5966,7721,21,8PLAEVHH,6,15.74269524,PSCDTJMH8MC830G1
43.0804,7721,3,8PLAEVHH,6,14.36013333,PSCDTJMH8MC830G1
114.9007,7721,6,8PLAEVHH,6,19.15011667,PSCDTJMH8MC830G1
648.6589,7721,46,8PLAEVHH,6,14.10128043,PSCDTJMH8MC830G1
379.6932,7721,24,8PLAEVHH,6,15.82055,PSCDTJMH8MC830G1
346.7785,7721,24,8PLAEVHH,6,14.44910417,PSCDTJMH8MC830G1
351.8016,7721,22,8PLAEVHH,6,15.99098182,PSCDTJMH8MC830G1
172.0554,7721,12,8PLAEVHH,6,14.33795,PSCDTJMH8MC830G1
250.0485,7721,17,8PLAEVHH,6,14.70873529,PSCDTJMH8MC830G1
214.0682,7721,15,8PLAEVHH,6,14.27121333,PSCDTJMH8MC830G1
413.0555,7721,29,8PLAEVHH,6,14.2432931,PSCDTJMH8MC830G1
456.2905,7721,26,8PLAEVHH,6,17.54963462,PSCDTJMH8MC830G1
100.6279,7721,7,8PLAEVHH,6,14.37541429,PSCDTJMH8MC830G1
62.4726,7721,4,8PLAEVHH,6,15.61815,PSCDTJMH8MC830G1
213.0092,7721,14,8PLAEVHH,6,15.21494286,PSCDTJMH8MC830G1
157.2335,7721,11,8PLAEVHH,6,14.29395455,PSCDTJMH8MC830G1
228.2704,7721,16,8PLAEVHH,6,14.2669,PSCDTJMH8MC830G1
530.3942,7721,31,8PLAEVHH,6,17.10949032,PSCDTJMH8MC830G1
356.2136,7721,25,8PLAEVHH,6,14.248544,PSCDTJMH8MC830G1
14.2382,7721,1,8PLAEVHH,6,14.2382,PSCDTJMH8MC830G1
290.6755,7721,18,8PLAEVHH,6,16.14863889,PSCDTJMH8MC830G1
138.6621,7721,9,8PLAEVHH,6,15.4069,PSCDTJMH8MC830G1
272.308,7721,18,8PLAEVHH,6,15.12822222,PSCDTJMH8MC830G1
214.7814,7721,13,8PLAEVHH,6,16.52164615,PSCDTJMH8MC830G1
236.4821,7721,15,8PLAEVHH,6,15.76547333,PSCDTJMH8MC830G1
356.1445,7721,24,8PLAEVHH,6,14.83935417,PSCDTJMH8MC830G1
186.4959,7721,12,8PLAEVHH,6,15.541325,PSCDTJMH8MC830G1
100.7219,7721,7,8PLAEVHH,6,14.38884286,PSCDTJMH8MC830G1
171.7723,7721,12,8PLAEVHH,6,14.31435833,PSCDTJMH8MC830G1
217.9242,7721,15,8PLAEVHH,6,14.52828,PSCDTJMH8MC830G1
254.9738,7721,13,8PLAEVHH,6,19.61336923,PSCDTJMH8MC830G1
101.8771,7721,7,8PLAEVHH,6,14.55387143,PSCDTJMH8MC830G1
139.5207,7721,9,8PLAEVHH,6,15.5023,PSCDTJMH8MC830G1
170.6122,7721,12,8PLAEVHH,6,14.21768333,PSCDTJMH8MC830G1
411.5357,7721,29,8PLAEVHH,6,14.19088621,PSCDTJMH8MC830G1
184.5279,7721,13,8PLAEVHH,6,14.19445385,PSCDTJMH8MC830G1
385.2561,7721,27,8PLAEVHH,6,14.26874444,PSCDTJMH8MC830G1
95.9173,7721,6,8PLAEVHH,6,15.98621667,PSCDTJMH8MC830G1
179.2039,7721,11,8PLAEVHH,6,16.29126364,PSCDTJMH8MC830G1
310.4528,7721,21,8PLAEVHH,6,14.78346667,PSCDTJMH8MC830G1
132.131,7721,9,8PLAEVHH,6,14.68122222,PSCDTJMH8MC830G1
139.6507,7721,8,8PLAEVHH,6,17.4563375,PSCDTJMH8MC830G1
303.2099,7721,21,8PLAEVHH,6,14.43856667,PSCDTJMH8MC830G1
256.2833,7721,16,8PLAEVHH,6,16.01770625,PSCDTJMH8MC830G1
196.3508,7721,13,8PLAEVHH,6,15.10390769,PSCDTJMH8MC830G1
165.9018,7721,10,8PLAEVHH,6,16.59018,PSCDTJMH8MC830G1
98.6518,7721,6,8PLAEVHH,6,16.44196667,PSCDTJMH8MC830G1
248.6708,7721,14,8PLAEVHH,6,17.7622,PSCDTJMH8MC830G1
606.2257,7721,36,8PLAEVHH,6,16.83960278,PSCDTJMH8MC830G1
418.7078,7721,26,8PLAEVHH,6,16.10414615,PSCDTJMH8MC830G1
226.9835,7721,14,8PLAEVHH,6,16.21310714,PSCDTJMH8MC830G1
337.9374,7721,23,8PLAEVHH,6,14.69293043,PSCDTJMH8MC830G1
101.6126,7721,7,8PLAEVHH,6,14.51608571,PSCDTJMH8MC830G1
452.1566,7721,32,8PLAEVHH,6,14.12989375,PSCDTJMH8MC830G1
331.5848,7721,21,8PLAEVHH,6,15.78975238,PSCDTJMH8MC830G1
407.6416,7721,27,8PLAEVHH,6,15.09783704,PSCDTJMH8MC830G1
311.8022,7721,22,8PLAEVHH,6,14.17282727,PSCDTJMH8MC830G1
469.8152,7721,33,8PLAEVHH,6,14.23682424,PSCDTJMH8MC830G1
432.5858,7721,26,8PLAEVHH,6,16.63791538,PSCDTJMH8MC830G1
100.5209,7721,7,8PLAEVHH,6,14.36012857,PSCDTJMH8MC830G1
431.765,7721,29,8PLAEVHH,6,14.88844828,PSCDTJMH8MC830G1
300.1946,7721,20,8PLAEVHH,6,15.00973,PSCDTJMH8MC830G1
606.1786,7721,40,8PLAEVHH,6,15.154465,PSCDTJMH8MC830G1
233.401,7721,16,8PLAEVHH,6,14.5875625,PSCDTJMH8MC830G1
49.1494,7721,3,8PLAEVHH,6,16.38313333,PSCDTJMH8MC830G1
304.3908,7721,21,8PLAEVHH,6,14.4948,PSCDTJMH8MC830G1
97.8632,7721,6,8PLAEVHH,6,16.31053333,PSCDTJMH8MC830G1
143.1267,7721,10,8PLAEVHH,6,14.31267,PSCDTJMH8MC830G1
709.4881,7721,48,8PLAEVHH,6,14.78100208,PSCDTJMH8MC830G1
105.4144,7721,7,8PLAEVHH,6,15.0592,PSCDTJMH8MC830G1
189.7189,7721,13,8PLAEVHH,6,14.59376154,PSCDTJMH8MC830G1
585.1977,7721,38,8PLAEVHH,6,15.39993947,PSCDTJMH8MC830G1
149.3303,7721,9,8PLAEVHH,6,16.59225556,PSCDTJMH8MC830G1
422.4399,7721,26,8PLAEVHH,6,16.24768846,PSCDTJMH8MC830G1
14.4587,7721,1,8PLAEVHH,6,14.4587,PSCDTJMH8MC830G1
85.8877,7721,6,8PLAEVHH,6,14.31461667,PSCDTJMH8MC830G1
114.4757,7721,8,8PLAEVHH,6,14.3094625,PSCDTJMH8MC830G1
128.8378,7721,9,8PLAEVHH,6,14.31531111,PSCDTJMH8MC830G1
114.3481,7721,8,8PLAEVHH,6,14.2935125,PSCDTJMH8MC830G1
19.3152,7721,1,8PLAEVHH,6,19.3152,PSCDTJMH8MC830G1
173.9866,7721,12,8PLAEVHH,6,14.49888333,PSCDTJMH8MC830G1
187.2424,7721,10,8PLAEVHH,6,18.72424,PSCDTJMH8MC830G1
411.0415,7721,29,8PLAEVHH,6,14.17384483,PSCDTJMH8MC830G1
157.4561,7721,11,8PLAEVHH,6,14.31419091,PSCDTJMH8MC830G1
221.3074,7721,15,8PLAEVHH,6,14.75382667,PSCDTJMH8MC830G1
484.8703,7721,34,8PLAEVHH,6,14.26089118,PSCDTJMH8MC830G1
467.6388,7721,30,8PLAEVHH,6,15.58796,PSCDTJMH8MC830G1
598.0134,7721,33,8PLAEVHH,6,18.12161818,PSCDTJMH8MC830G1
306.1479,7721,19,8PLAEVHH,6,16.11304737,PSCDTJMH8MC830G1
543.4293,7721,27,8PLAEVHH,6,20.12701111,PSCDTJMH8MC830G1
311.6267,7721,19,8PLAEVHH,6,16.40140526,PSCDTJMH8MC830G1
99.406,7721,7,8PLAEVHH,6,14.20085714,PSCDTJMH8MC830G1
258.4136,7721,15,8PLAEVHH,6,17.22757333,PSCDTJMH8MC830G1
130.1772,7721,9,8PLAEVHH,6,14.46413333,PSCDTJMH8MC830G1
85.6731,7721,6,8PLAEVHH,6,14.27885,PSCDTJMH8MC830G1
113.314,7721,7,8PLAEVHH,6,16.18771429,PSCDTJMH8MC830G1
479.8569,7721,28,8PLAEVHH,6,17.13774643,PSCDTJMH8MC830G1
133.9123,7721,8,8PLAEVHH,6,16.7390375,PSCDTJMH8MC830G1
153.533,7721,10,8PLAEVHH,6,15.3533,PSCDTJMH8MC830G1
727.4596,7721,46,8PLAEVHH,6,15.81433913,PSCDTJMH8MC830G1
352.3158,7721,24,8PLAEVHH,6,14.679825,PSCDTJMH8MC830G1
584.5052,7721,41,8PLAEVHH,6,14.25622439,PSCDTJMH8MC830G1
213.2049,7721,13,8PLAEVHH,6,16.40037692,PSCDTJMH8MC830G1
475.6048,7721,32,8PLAEVHH,6,14.86265,PSCDTJMH8MC830G1
468.1343,7721,33,8PLAEVHH,6,14.18588788,PSCDTJMH8MC830G1
402.8148,7721,20,8PLAEVHH,6,20.14074,PSCDTJMH8MC830G1
469.8915,7721,32,8PLAEVHH,6,14.68410938,PSCDTJMH8MC830G1
587.2323,7721,38,8PLAEVHH,6,15.45348158,PSCDTJMH8MC830G1
415.9644,7721,27,8PLAEVHH,6,15.40608889,PSCDTJMH8MC830G1
44.5995,7721,2,8PLAEVHH,6,22.29975,PSCDTJMH8MC830G1
512.1166,7721,36,8PLAEVHH,6,14.22546111,PSCDTJMH8MC830G1
146.7051,7721,10,8PLAEVHH,6,14.67051,PSCDTJMH8MC830G1
187.9495,7721,12,8PLAEVHH,6,15.66245833,PSCDTJMH8MC830G1
59.2439,7721,4,8PLAEVHH,6,14.810975,PSCDTJMH8MC830G1
226.0138,7721,15,8PLAEVHH,6,15.06758667,PSCDTJMH8MC830G1
267.236,7721,16,8PLAEVHH,6,16.70225,PSCDTJMH8MC830G1
142.5427,7721,9,8PLAEVHH,6,15.83807778,PSCDTJMH8MC830G1
497.4212,7721,35,8PLAEVHH,6,14.21203429,PSCDTJMH8MC830G1
318.9826,7721,22,8PLAEVHH,6,14.49920909,PSCDTJMH8MC830G1
38.0922,7721,2,8PLAEVHH,6,19.0461,PSCDTJMH8MC830G1
315.1226,7721,21,8PLAEVHH,6,15.0058381,PSCDTJMH8MC830G1
326.3003,7721,21,8PLAEVHH,6,15.53810952,PSCDTJMH8MC830G1
359.3928,7721,24,8PLAEVHH,6,14.9747,PSCDTJMH8MC830G1
130.1922,7721,9,8PLAEVHH,6,14.4658,PSCDTJMH8MC830G1
299.1721,7721,21,8PLAEVHH,6,14.24629048,PSCDTJMH8MC830G1
284.3782,7721,20,8PLAEVHH,6,14.21891,PSCDTJMH8MC830G1
373.5989,7721,20,8PLAEVHH,6,18.679945,PSCDTJMH8MC830G1
85.8471,7721,6,8PLAEVHH,6,14.30785,PSCDTJMH8MC830G1
129.1903,7721,9,8PLAEVHH,6,14.35447778,PSCDTJMH8MC830G1
43.2133,7721,3,8PLAEVHH,6,14.40443333,PSCDTJMH8MC830G1
624.4998,7721,22,8PLAEVHH,6,28.38635455,PSCDTJMH8MC830G1
77.0939,7721,5,8PLAEVHH,6,15.41878,PSCDTJMH8MC830G1
208.6949,7721,13,8PLAEVHH,6,16.05345385,PSCDTJMH8MC830G1
313.2313,7721,22,8PLAEVHH,6,14.23778636,PSCDTJMH8MC830G1
637.7978,7721,42,8PLAEVHH,6,15.1856619,PSCDTJMH8MC830G1
311.7444,7721,22,8PLAEVHH,6,14.1702,PSCDTJMH8MC830G1
100.2716,7721,7,8PLAEVHH,6,14.32451429,PSCDTJMH8MC830G1
257.0538,7721,18,8PLAEVHH,6,14.28076667,PSCDTJMH8MC830G1
627.6509,7721,43,8PLAEVHH,6,14.59653256,PSCDTJMH8MC830G1
85.7161,7721,6,8PLAEVHH,6,14.28601667,PSCDTJMH8MC830G1
120.2708,7721,7,8PLAEVHH,6,17.18154286,PSCDTJMH8MC830G1
255.6143,7721,15,8PLAEVHH,6,17.04095333,PSCDTJMH8MC830G1
43.0973,7721,3,8PLAEVHH,6,14.36576667,PSCDTJMH8MC830G1
71.6421,7721,5,8PLAEVHH,6,14.32842,PSCDTJMH8MC830G1
160.5518,7721,11,8PLAEVHH,6,14.59561818,PSCDTJMH8MC830G1
343.2383,7721,24,8PLAEVHH,6,14.30159583,PSCDTJMH8MC830G1
334.9675,7721,22,8PLAEVHH,6,15.22579545,PSCDTJMH8MC830G1
565.6169,7721,39,8PLAEVHH,6,14.50299744,PSCDTJMH8MC830G1
255.4983,7721,17,8PLAEVHH,6,15.02931176,PSCDTJMH8MC830G1
306.2119,7721,21,8PLAEVHH,6,14.58151905,PSCDTJMH8MC830G1
59.1575,7721,4,8PLAEVHH,6,14.789375,PSCDTJMH8MC830G1
171.2633,7721,11,8PLAEVHH,6,15.56939091,PSCDTJMH8MC830G1
166.9664,7721,9,8PLAEVHH,6,18.55182222,PSCDTJMH8MC830G1
237.4426,7721,16,8PLAEVHH,6,14.8401625,PSCDTJMH8MC830G1
90.4975,7721,6,8PLAEVHH,6,15.08291667,PSCDTJMH8MC830G1
59.8171,7721,4,8PLAEVHH,6,14.954275,PSCDTJMH8MC830G1
227.1979,7721,16,8PLAEVHH,6,14.19986875,PSCDTJMH8MC830G1
29,7721,2,8PLAEVHH,6,14.5,PSCDTJMH8MC830G1
285.1895,7721,20,8PLAEVHH,6,14.259475,PSCDTJMH8MC830G1
341.7452,7721,24,8PLAEVHH,6,14.23938333,PSCDTJMH8MC830G1
580.9837,7721,29,8PLAEVHH,6,20.03392069,PSCDTJMH8MC830G1
71.3804,7721,5,8PLAEVHH,6,14.27608,PSCDTJMH8MC830G1
191.5515,7721,10,8PLAEVHH,6,19.15515,PSCDTJMH8MC830G1
175.6592,7721,11,8PLAEVHH,6,15.96901818,PSCDTJMH8MC830G1
507.4393,7721,35,8PLAEVHH,6,14.49826571,PSCDTJMH8MC830G1
437.7827,7721,29,8PLAEVHH,6,15.09595517,PSCDTJMH8MC830G1
504.8507,7721,31,8PLAEVHH,6,16.28550645,PSCDTJMH8MC830G1
120.406,7721,8,8PLAEVHH,6,15.05075,PSCDTJMH8MC830G1
47.7726,7721,3,8PLAEVHH,6,15.9242,PSCDTJMH8MC830G1
128.4124,7721,9,8PLAEVHH,6,14.26804444,PSCDTJMH8MC830G1
57.1109,7721,4,8PLAEVHH,6,14.277725,PSCDTJMH8MC830G1
128.4126,7721,7,8PLAEVHH,6,18.34465714,PSCDTJMH8MC830G1
113.1149,7721,6,8PLAEVHH,6,18.85248333,PSCDTJMH8MC830G1
188.3273,7721,11,8PLAEVHH,6,17.12066364,PSCDTJMH8MC830G1
190.5612,7721,13,8PLAEVHH,6,14.65855385,PSCDTJMH8MC830G1
906.1184,7721,45,8PLAEVHH,6,20.13596444,PSCDTJMH8MC830G1
505.8697,7721,33,8PLAEVHH,6,15.32938485,PSCDTJMH8MC830G1
539.1574,7721,38,8PLAEVHH,6,14.18835263,PSCDTJMH8MC830G1
30.3896,7721,2,8PLAEVHH,6,15.1948,PSCDTJMH8MC830G1
505.4592,7721,34,8PLAEVHH,6,14.86644706,PSCDTJMH8MC830G1
327.2918,7721,23,8PLAEVHH,6,14.23007826,PSCDTJMH8MC830G1
157.0351,7721,11,8PLAEVHH,6,14.27591818,PSCDTJMH8MC830G1
358.8183,7721,25,8PLAEVHH,6,14.352732,PSCDTJMH8MC830G1
241.6243,7721,17,8PLAEVHH,6,14.21319412,PSCDTJMH8MC830G1
270.5054,7721,17,8PLAEVHH,6,15.91208235,PSCDTJMH8MC830G1
71.5608,7721,5,8PLAEVHH,6,14.31216,PSCDTJMH8MC830G1
176.5782,7721,11,8PLAEVHH,6,16.05256364,PSCDTJMH8MC830G1
140.209,7721,9,8PLAEVHH,6,15.57877778,PSCDTJMH8MC830G1
198.9177,7721,14,8PLAEVHH,6,14.20840714,PSCDTJMH8MC830G1
144.9633,7721,9,8PLAEVHH,6,16.10703333,PSCDTJMH8MC830G1
152.5508,7721,10,8PLAEVHH,6,15.25508,PSCDTJMH8MC830G1
284.7662,7721,20,8PLAEVHH,6,14.23831,PSCDTJMH8MC830G1
134.852,7721,9,8PLAEVHH,6,14.98355556,PSCDTJMH8MC830G1
229.0007,7721,16,8PLAEVHH,6,14.31254375,PSCDTJMH8MC830G1
156.7834,7721,11,8PLAEVHH,6,14.25303636,PSCDTJMH8MC830G1
357.4961,7721,17,8PLAEVHH,6,21.02918235,PSCDTJMH8MC830G1
186.2037,7721,12,8PLAEVHH,6,15.516975,PSCDTJMH8MC830G1
383.9605,7721,24,8PLAEVHH,6,15.99835417,PSCDTJMH8MC830G1
478.0789,7721,29,8PLAEVHH,6,16.48547931,PSCDTJMH8MC830G1
86.785,7721,6,8PLAEVHH,6,14.46416667,PSCDTJMH8MC830G1
4144.7716,7721,285,8PLAFVHH,6,14.54305825,PSCDTJMH8MC830G1
4070.453,7721,279,8PLAFVHH,6,14.58943728,PSCDTJMH8MC830G1
3358.2759,7721,226,8PLAFVHH,6,14.85962788,PSCDTJMH8MC830G1
3005.8472,7721,205,8PLAFVHH,6,14.66266927,PSCDTJMH8MC830G1
1453.5901,7721,99,8PLAFVHH,6,14.68272828,PSCDTJMH8MC830G1
358.6768,7721,22,8PLAFVHH,6,16.30349091,PSCDTJMH8MC830G1
4503.7445,7721,307,8PLAFVHH,6,14.67017752,PSCDTJMH8MC830G1
1640.6119,7721,115,8PLAYVHH,6,14.26619043,PSCDTJMH8MC830G1
3682.3149,7721,266,8PLAYVHH,6,13.8432891,PSCDTJMH8MC830G1
3422.171,7721,244,8PLAYVHH,6,14.02529098,PSCDTJMH8MC830G1
3932.8095,7721,218,8PLAYVHH,6,18.04041055,PSCDTJMH8MC830G1
1748.5453,7721,145,8GLABVHH,1,12.0589331,PSCDTJMH8MC830G2
1627.3028,7721,136,8GLABVHH,1,11.96546176,PSCDTJMH8MC830G2
1846.8383,7721,154,8GLABVHH,1,11.99245649,PSCDTJMH8MC830G2
1879.937,7721,154,8GLABVHH,1,12.20738312,PSCDTJMH8MC830G2
3732.6836,7721,242,8GLABVHH,1,15.4243124,PSCDTJMH8MC830G2
3663.7181,7721,300,8GLABVHH,1,12.21239367,PSCDTJMH8MC830G2
1437.6621,7721,118,8GLABVHH,1,12.18357712,PSCDTJMH8MC830G2
1746.7368,7721,134,8GLABVHH,1,13.03534925,PSCDTJMH8MC830G2
136.1959,7721,11,8GLABVHH,1,12.38144545,PSCDTJMH8MC830G2
67.5411,7721,4,8GLABVHH,1,16.885275,PSCDTJMH8MC830G2
3148.3344,7721,255,8GLABVHH,1,12.34640941,PSCDTJMH8MC830G2
3494.2876,7721,283,8GLABVHH,1,12.34730601,PSCDTJMH8MC830G2
3844.5619,7721,313,8GLABVHH,1,12.28294537,PSCDTJMH8MC830G2
2635.882,7721,206,8GLABVHH,1,12.79554369,PSCDTJMH8MC830G2
3233.7534,7721,266,8GLABVHH,1,12.15696767,PSCDTJMH8MC830G2
255.1125,7721,21,8GLABVHH,1,12.14821429,PSCDTJMH8MC830G2
131.5467,7721,11,8GLABVHH,1,11.95879091,PSCDTJMH8MC830G2
2085.2632,7721,132,8GLABVHH,1,15.79744848,PSCDTJMH8MC830G2
1707.0024,7721,81,8GLABVHH,1,21.0741037,PSCDTJMH8MC830G2
4436.5288,7721,343,8GLABVHH,1,12.9344863,PSCDTJMH8MC830G2
24.5738,7721,2,8GLADVHH,1,12.2869,PSCDTJMH8MC830G2
12.2065,7721,1,8GLADVHH,1,12.2065,PSCDTJMH8MC830G2
12.1666,7721,1,8GLADVHH,1,12.1666,PSCDTJMH8MC830G2
63.4478,7721,4,8PLABVHH,1,15.86195,PSCDTJMH8MC830G2
95.7866,7721,8,8PLABVHH,1,11.973325,PSCDTJMH8MC830G2
104.2252,7721,7,8PLABVHH,1,14.88931429,PSCDTJMH8MC830G2
12.3027,7721,1,8GLADVHH,2,12.3027,PSCDTJMH8MC830G2
12.8104,7721,1,8GLADVHH,2,12.8104,PSCDTJMH8MC830G2
280.3924,7721,20,8GLADVHH,2,14.01962,PSCDTJMH8MC830G2
54.548,7721,4,8GLADVHH,2,13.637,PSCDTJMH8MC830G2
236.6079,7721,18,8GLADVHH,2,13.14488333,PSCDTJMH8MC830G2
231.5858,7721,19,8GLADVHH,2,12.18872632,PSCDTJMH8MC830G2
27.7242,7721,2,8GLADVHH,2,13.8621,PSCDTJMH8MC830G2
12.5413,7721,1,8GLADVHH,2,12.5413,PSCDTJMH8MC830G2
267.9664,7721,22,8GLADVHH,2,12.18029091,PSCDTJMH8MC830G2
151.6231,7721,12,8GLADVHH,2,12.63525833,PSCDTJMH8MC830G2
110.2109,7721,9,8GLADVHH,2,12.24565556,PSCDTJMH8MC830G2
57.6743,7721,4,8GLADVHH,2,14.418575,PSCDTJMH8MC830G2
85.6435,7721,7,8GLADVHH,2,12.23478571,PSCDTJMH8MC830G2
96.8624,7721,1,8GLAEVHH,2,96.8624,PSCDTJMH8MC830G2
12.4641,7721,1,8PLADVHH,2,12.4641,PSCDTJMH8MC830G2
16.7498,7721,1,8PLADVHH,2,16.7498,PSCDTJMH8MC830G2
24.946,7721,2,8PLADVHH,2,12.473,PSCDTJMH8MC830G2
12.4748,7721,1,8PLADVHH,2,12.4748,PSCDTJMH8MC830G2
26.0549,7721,2,8PLADVHH,2,13.02745,PSCDTJMH8MC830G2
36.9841,7721,3,8PLADVHH,2,12.32803333,PSCDTJMH8MC830G2
26.3613,7721,1,8PLADVHH,2,26.3613,PSCDTJMH8MC830G2
12.4156,7721,1,8PLADVHH,2,12.4156,PSCDTJMH8MC830G2
12.5105,7721,1,8PLADVHH,2,12.5105,PSCDTJMH8MC830G2
187.8381,7721,14,8PLADVHH,2,13.41700714,PSCDTJMH8MC830G2
12.7263,7721,1,8PLADVHH,2,12.7263,PSCDTJMH8MC830G2
173.3925,7721,13,8PLADVHH,2,13.33788462,PSCDTJMH8MC830G2
1040.6747,7721,81,8GLABVHH,3,12.8478358,PSCDTJMH8MC830G2
1397.9524,7721,110,8GLABVHH,3,12.70865818,PSCDTJMH8MC830G2
1159.4348,7721,89,8GLABVHH,3,13.0273573,PSCDTJMH8MC830G2
3061.8526,7721,244,8GLABVHH,3,12.54857623,PSCDTJMH8MC830G2
3834.2818,7721,238,8GLABVHH,3,16.11042773,PSCDTJMH8MC830G2
3783.5235,7721,295,8GLABVHH,3,12.82550339,PSCDTJMH8MC830G2
4889.6971,7721,385,8GLABVHH,3,12.70051195,PSCDTJMH8MC830G2
2252.9543,7721,164,8GLABVHH,3,13.73752622,PSCDTJMH8MC830G2
2454.6444,7721,190,8GLABVHH,3,12.91918105,PSCDTJMH8MC830G2
960.5235,7721,57,8GLABVHH,3,16.85128947,PSCDTJMH8MC830G2
3078.1422,7721,237,8GLABVHH,3,12.98794177,PSCDTJMH8MC830G2
2613.4486,7721,197,8GLABVHH,3,13.26623655,PSCDTJMH8MC830G2
4281.332,7721,336,8GLABVHH,3,12.74205952,PSCDTJMH8MC830G2
2248.3402,7721,173,8GLABVHH,3,12.99618613,PSCDTJMH8MC830G2
2792.93,7721,220,8GLABVHH,3,12.69513636,PSCDTJMH8MC830G2
2024.6305,7721,159,8GLABVHH,3,12.73352516,PSCDTJMH8MC830G2
1088.7733,7721,84,8GLABVHH,3,12.9615869,PSCDTJMH8MC830G2
1222.2154,7721,80,8GLABVHH,3,15.2776925,PSCDTJMH8MC830G2
2131.7003,7721,102,8GLABVHH,3,20.89902255,PSCDTJMH8MC830G2
1871.1767,7721,136,8GLABVHH,3,13.75865221,PSCDTJMH8MC830G2
3177.1308,7721,240,8GLADVHH,3,13.238045,PSCDTJMH8MC830G2
2083.0918,7721,163,8GLADVHH,3,12.77970429,PSCDTJMH8MC830G2
1962.5607,7721,141,8GLADVHH,3,13.91887021,PSCDTJMH8MC830G2
37.9058,7721,3,8GLADVHH,3,12.63526667,PSCDTJMH8MC830G2
446.6715,7721,29,8GLADVHH,3,15.40246552,PSCDTJMH8MC830G2
3027.786,7721,227,8GLADVHH,3,13.33826432,PSCDTJMH8MC830G2
1341.146,7721,102,8GLADVHH,3,13.1484902,PSCDTJMH8MC830G2
14511.1313,7721,1024,8GLADVHH,3,14.17102666,PSCDTJMH8MC830G2
11973.063,7721,901,8GLADVHH,3,13.28863818,PSCDTJMH8MC830G2
7578.2415,7721,547,8GLADVHH,3,13.85418921,PSCDTJMH8MC830G2
11321.249,7721,899,8GLADVHH,3,12.59315795,PSCDTJMH8MC830G2
3678.7485,7721,273,8GLADVHH,3,13.47526923,PSCDTJMH8MC830G2
13122.0653,7721,1018,8GLADVHH,3,12.8900445,PSCDTJMH8MC830G2
12825.0766,7721,994,8GLADVHH,3,12.90249155,PSCDTJMH8MC830G2
13888.3046,7721,1063,8GLADVHH,3,13.06519718,PSCDTJMH8MC830G2
14194.0029,7721,1129,8GLADVHH,3,12.57219035,PSCDTJMH8MC830G2
