TT_SUM,OPERATION,QUANTITY,PART,IB,TT_AVG,PROGRAM
5842.9546,7721,545,8PKAEVHH,2,10.721017614678899082568807,PSCDTNEH8MC830G1,
5276.373,7721,457,8PKAEVHH,2,11.545673960612691466083151,PSCDTNEH8MC830G1,
5555.695,7721,517,8PKAEVHH,2,10.746025145067698259187621,PSCDTNEH8MC830G1,
6169.8193,7721,504,8PKAEVHH,2,12.241704960317460317460317,PSCDTNEH8MC830G1,
10644.4173,7721,994,8PKAEVHH,2,10.708669315895372233400402,PSCDTNEH8MC830G1,
4789.8106,7721,446,8PKAEVHH,2,10.739485650224215246636771,PSCDTNEH8MC830G1,
8809.1555,7721,786,8PKAEVHH,2,11.207576972010178117048346,PSCDTNEH8MC830G1,
7161.0756,7721,670,8PKAEVHH,2,10.688172537313432835820896,PSCDTNEH8MC830G1,
11470.9673,7721,1074,8PKAEVHH,2,10.680602700186219739292365,PSCDTNEH8MC830G1,
8023.8156,7721,750,8PKAEVHH,2,10.6984208,PSCDTNEH8MC830G1,
8489.4348,7721,760,8PKAEVHH,2,11.170308947368421052631579,PSCDTNEH8MC830G1,
7990.485,7721,714,8PKAEVHH,2,11.191155462184873949579832,PSCDTNEH8MC830G1,
11034.089,7721,1034,8PKAEVHH,2,10.671265957446808510638298,PSCDTNEH8MC830G1,
7892.9647,7721,743,8PKAEVHH,2,10.623101884253028263795424,PSCDTNEH8MC830G1,
10592.2931,7721,993,8PKAEVHH,2,10.666961832829808660624371,PSCDTNEH8MC830G1,
10918.1354,7721,1020,8PKAEVHH,2,10.704054313725490196078431,PSCDTNEH8MC830G1,
11512.7886,7721,999,8PKAEVHH,2,11.524312912912912912912913,PSCDTNEH8MC830G1,
9392.6826,7721,880,8PKAEVHH,2,10.673502954545454545454545,PSCDTNEH8MC830G1,
9662.3332,7721,691,8PKAEVHH,2,13.983116063675832127351664,PSCDTNEH8MC830G1,
6046.3251,7721,566,8PKAEVHH,2,10.682553180212014134275618,PSCDTNEH8MC830G1,
6764.0936,7721,578,8PKAEVHH,2,11.702584083044982698961938,PSCDTNEH8MC830G1,
4786.7809,7721,445,8PKAEVHH,2,10.756811011235955056179775,PSCDTNEH8MC830G1,
4826.6763,7721,454,8PKAEVHH,2,10.631445594713656387665198,PSCDTNEH8MC830G1,
7749.4419,7721,682,8PKAEVHH,2,11.362818035190615835777126,PSCDTNEH8MC830G1,
9143.9414,7721,860,8PKAEVHH,2,10.63249,PSCDTNEH8MC830G1,
10413.4573,7721,976,8PKAEVHH,2,10.669525922131147540983607,PSCDTNEH8MC830G1,
4333.5218,7721,402,8PKAEVHH,2,10.779904975124378109452736,PSCDTNEH8MC830G1,
4563.2847,7721,424,8PKAEVHH,2,10.762463915094339622641509,PSCDTNEH8MC830G1,
12641.4444,7721,1061,8PKAEVHH,2,11.914650706880301602262017,PSCDTNEH8MC830G1,
9351.1403,7721,875,8PKAEVHH,2,10.687017485714285714285714,PSCDTNEH8MC830G1,
6989.5327,7721,660,8PKAEVHH,2,10.590201060606060606060606,PSCDTNEH8MC830G1,
9343.9624,7721,878,8PKAEVHH,2,10.642326195899772209567198,PSCDTNEH8MC830G1,
9905.8289,7721,913,8PKAEVHH,2,10.849757831325301204819277,PSCDTNEH8MC830G1,
11006.5106,7721,1028,8PKAEVHH,2,10.706722373540856031128405,PSCDTNEH8MC830G1,
4424.4261,7721,418,8PKAEVHH,2,10.584751435406698564593301,PSCDTNEH8MC830G1,
7056,7721,662,8PKAEVHH,2,10.658610271903323262839879,PSCDTNEH8MC830G1,
7436.5186,7721,701,8PKAEVHH,2,10.608443081312410841654779,PSCDTNEH8MC830G1,
5552.7918,7721,521,8PKAEVHH,2,10.657949712092130518234165,PSCDTNEH8MC830G1,
7418.2273,7721,691,8PKAEVHH,2,10.735495369030390738060781,PSCDTNEH8MC830G1,
8117.718,7721,756,8PKAEVHH,2,10.737722222222222222222222,PSCDTNEH8MC830G1,
11124.1337,7721,1035,8PKAEVHH,2,10.74795526570048309178744,PSCDTNEH8MC830G1,
3649.9453,7721,343,8PKAEVHH,2,10.641239941690962099125364,PSCDTNEH8MC830G1,
6321.9661,7721,591,8PKAEVHH,2,10.697066159052453468697124,PSCDTNEH8MC830G1,
6262.117,7721,584,8PKAEVHH,2,10.722803082191780821917808,PSCDTNEH8MC830G1,
5458.8298,7721,510,8PKAEVHH,2,10.703587843137254901960784,PSCDTNEH8MC830G1,
5978.0778,7721,560,8PKAEVHH,2,10.675138928571428571428571,PSCDTNEH8MC830G1,
5019.6272,7721,469,8PKAEVHH,2,10.702829850746268656716418,PSCDTNEH8MC830G1,
4483.2084,7721,417,8PKAEVHH,2,10.751099280575539568345324,PSCDTNEH8MC830G1,
9055.742,7721,850,8PKAEVHH,2,10.653814117647058823529412,PSCDTNEH8MC830G1,
4572.2949,7721,429,8PKAEVHH,2,10.65803006993006993006993,PSCDTNEH8MC830G1,
8274.291,7721,772,8PKAEVHH,2,10.717993523316062176165803,PSCDTNEH8MC830G1,
4243.0445,7721,378,8PKAEVHH,2,11.224985449735449735449735,PSCDTNEH8MC830G1,
7470.1217,7721,664,8PKAEVHH,2,11.250183283132530120481928,PSCDTNEH8MC830G1,
6502.0486,7721,609,8PKAEVHH,2,10.676598686371100164203612,PSCDTNEH8MC830G1,
7534.7221,7721,703,8PKAEVHH,2,10.717954623044096728307255,PSCDTNEH8MC830G1,
4380.8899,7721,410,8PKAEVHH,2,10.685097317073170731707317,PSCDTNEH8MC830G1,
8420.2474,7721,780,8PKAEVHH,2,10.795188974358974358974359,PSCDTNEH8MC830G1,
6101.6871,7721,569,8PKAEVHH,2,10.723527416520210896309315,PSCDTNEH8MC830G1,
2309.5511,7721,216,8PKAEVHH,2,10.692366203703703703703704,PSCDTNEH8MC830G1,
8039.7115,7721,748,8PKAEVHH,2,10.748277406417112299465241,PSCDTNEH8MC830G1,
13324.5669,7721,1201,8PKAEVHH,2,11.094560283097418817651957,PSCDTNEH8MC830G1,
11063.7676,7721,1036,8PKAEVHH,2,10.679312355212355212355212,PSCDTNEH8MC830G1,
7845.7164,7721,624,8PKAEVHH,2,12.573263461538461538461538,PSCDTNEH8MC830G1,
7928.8133,7721,741,8PKAEVHH,2,10.700152901484480431848853,PSCDTNEH8MC830G1,
13774.9371,7721,1159,8PKAEVHH,2,11.885191630716134598792062,PSCDTNEH8MC830G1,
11598.307,7721,1085,8PKAEVHH,2,10.689683870967741935483871,PSCDTNEH8MC830G1,
11917.5136,7721,1111,8PKAEVHH,2,10.726834923492349234923492,PSCDTNEH8MC830G1,
12178.2229,7721,1142,8PKAEVHH,2,10.663942994746059544658494,PSCDTNEH8MC830G1,
11570.3065,7721,1045,8PKAEVHH,2,11.072063636363636363636364,PSCDTNEH8MC830G1,
5261.7218,7721,495,8PKAEVHH,2,10.629741010101010101010101,PSCDTNEH8MC830G1,
12171.252,7721,1142,8PKAEVHH,2,10.657838879159369527145359,PSCDTNEH8MC830G1,
7166.7368,7721,658,8PKAEVHH,2,10.891697264437689969604863,PSCDTNEH8MC830G1,
7845.381,7721,737,8PKAEVHH,2,10.645021709633649932157395,PSCDTNEH8MC830G1,
6380.0464,7721,499,8PKAEVHH,2,12.785664128256513026052104,PSCDTNEH8MC830G1,
8794.7896,7721,820,8PKAEVHH,2,10.725353170731707317073171,PSCDTNEH8MC830G1,
13461.852,7721,1031,8PKAEVHH,2,13.057082444228903976721629,PSCDTNEH8MC830G1,
9213.4276,7721,829,8PKAEVHH,2,11.113905428226779252110977,PSCDTNEH8MC830G1,
7809.7689,7721,732,8PKAEVHH,2,10.669083196721311475409836,PSCDTNEH8MC830G1,
6003.9521,7721,561,8PKAEVHH,2,10.702231907308377896613191,PSCDTNEH8MC830G1,
11621.1522,7721,1099,8PKAEVHH,2,10.574296815286624203821656,PSCDTNEH8MC830G1,
5524.3863,7721,517,8PKAEVHH,2,10.685466731141199226305609,PSCDTNEH8MC830G1,
6589.7081,7721,615,8PKAEVHH,2,10.71497252032520325203252,PSCDTNEH8MC830G1,
5017.2288,7721,440,8PKAEVHH,2,11.402792727272727272727273,PSCDTNEH8MC830G1,
8249.1111,7721,769,8PKAEVHH,2,10.727062548764629388816645,PSCDTNEH8MC830G1,
4865.1995,7721,453,8PKAEVHH,2,10.739954746136865342163355,PSCDTNEH8MC830G1,
6941.1071,7721,625,8PKAEVHH,2,11.10577136,PSCDTNEH8MC830G1,
7654.1494,7721,714,8PKAEVHH,2,10.720097198879551820728291,PSCDTNEH8MC830G1,
5306.6929,7721,499,8PKAEVHH,2,10.634655110220440881763527,PSCDTNEH8MC830G1,
11575.345,7721,923,8PKAEVHH,2,12.541002166847237269772481,PSCDTNEH8MC830G1,
8036.8151,7721,735,8PKAEVHH,2,10.934442312925170068027211,PSCDTNEH8MC830G1,
6542.6208,7721,608,8PKAEVHH,2,10.760889473684210526315789,PSCDTNEH8MC830G1,
5351.9369,7721,500,8PKAEVHH,2,10.7038738,PSCDTNEH8MC830G1,
5906.2614,7721,554,8PKAEVHH,2,10.661121660649819494584838,PSCDTNEH8MC830G1,
11106.2543,7721,1036,8PKAEVHH,2,10.720322683397683397683398,PSCDTNEH8MC830G1,
8532.5926,7721,798,8PKAEVHH,2,10.692471929824561403508772,PSCDTNEH8MC830G1,
5650.8228,7721,529,8PKAEVHH,2,10.682084688090737240075614,PSCDTNEH8MC830G1,
7994.6508,7721,749,8PKAEVHH,2,10.673766088117489986648865,PSCDTNEH8MC830G1,
7405.0515,7721,703,8PKAEVHH,2,10.533501422475106685633001,PSCDTNEH8MC830G1,
9148.9554,7721,859,8PKAEVHH,2,10.650704772991850989522701,PSCDTNEH8MC830G1,
8281.4751,7721,760,8PKAEVHH,2,10.896677763157894736842105,PSCDTNEH8MC830G1,
9066.1032,7721,850,8PKAEVHH,2,10.666003764705882352941176,PSCDTNEH8MC830G1,
8778.3818,7721,823,8PKAEVHH,2,10.666320534629404617253949,PSCDTNEH8MC830G1,
9457.6477,7721,887,8PKAEVHH,2,10.66251149943630214205186,PSCDTNEH8MC830G1,
8379.6231,7721,774,8PKAEVHH,2,10.826386434108527131782946,PSCDTNEH8MC830G1,
7139.4446,7721,674,8PKAEVHH,2,10.592647774480712166172107,PSCDTNEH8MC830G1,
8076.2992,7721,751,8PKAEVHH,2,10.754060186418109187749667,PSCDTNEH8MC830G1,
8662.3074,7721,812,8PKAEVHH,2,10.667866256157635467980296,PSCDTNEH8MC830G1,
6879.4124,7721,646,8PKAEVHH,2,10.649245201238390092879257,PSCDTNEH8MC830G1,
6837.1731,7721,620,8PKAEVHH,2,11.027698548387096774193548,PSCDTNEH8MC830G1,
5302.4541,7721,467,8PKAEVHH,2,11.354291434689507494646681,PSCDTNEH8MC830G1,
1645.2044,7721,144,8PKAEVHH,2,11.425030555555555555555556,PSCDTNEH8MC830G1,
8090.9793,7721,698,8PKAEVHH,2,11.59166088825214899713467,PSCDTNEH8MC830G1,
3976.4143,7721,372,8PKAEVHH,2,10.689285752688172043010753,PSCDTNEH8MC830G1,
6491.1065,7721,582,8PKAEVHH,2,11.153103951890034364261168,PSCDTNEH8MC830G1,
4660.2909,7721,439,8PKAEVHH,2,10.615696810933940774487472,PSCDTNEH8MC830G1,
6241.0669,7721,582,8PKAEVHH,2,10.723482646048109965635739,PSCDTNEH8MC830G1,
7425.4239,7721,630,8PKAEVHH,2,11.786387142857142857142857,PSCDTNEH8MC830G1,
3991.6083,7721,373,8PKAEVHH,2,10.701362734584450402144772,PSCDTNEH8MC830G1,
4606.8762,7721,431,8PKAEVHH,2,10.688807888631090487238979,PSCDTNEH8MC830G1,
1536.1981,7721,146,8PKAEVHH,2,10.521904794520547945205479,PSCDTNEH8MC830G1,
3440.4986,7721,317,8PKAEVHH,2,10.853307886435331230283912,PSCDTNEH8MC830G1,
5372.7592,7721,505,8PKAEVHH,2,10.639127128712871287128713,PSCDTNEH8MC830G1,
4973.8973,7721,468,8PKAEVHH,2,10.627985683760683760683761,PSCDTNEH8MC830G1,
3093.9538,7721,288,8PKAEVHH,2,10.742895138888888888888889,PSCDTNEH8MC830G1,
5045.4549,7721,471,8PKAEVHH,2,10.712218471337579617834395,PSCDTNEH8MC830G1,
6078.017,7721,569,8PKAEVHH,2,10.681927943760984182776801,PSCDTNEH8MC830G1,
3982.1094,7721,372,8PKAEVHH,2,10.704595161290322580645161,PSCDTNEH8MC830G1,
7834.5132,7721,729,8PKAEVHH,2,10.746931687242798353909465,PSCDTNEH8MC830G1,
7732.4226,7721,726,8PKAEVHH,2,10.650719834710743801652893,PSCDTNEH8MC830G1,
7364.0914,7721,692,8PKAEVHH,2,10.641750578034682080924855,PSCDTNEH8MC830G1,
4693.2896,7721,441,8PKAEVHH,2,10.642380045351473922902494,PSCDTNEH8MC830G1,
5277.7085,7721,491,8PKAEVHH,2,10.748897148676171079429735,PSCDTNEH8MC830G1,
3533.588,7721,334,8PKAEVHH,2,10.579604790419161676646707,PSCDTNEH8MC830G1,
4451.0406,7721,418,8PKAEVHH,2,10.648422488038277511961722,PSCDTNEH8MC830G1,
4899.4869,7721,457,8PKAEVHH,2,10.720977899343544857768053,PSCDTNEH8MC830G1,
3856.905,7721,363,8PKAEVHH,2,10.625082644628099173553719,PSCDTNEH8MC830G1,
4954.362,7721,465,8PKAEVHH,2,10.654541935483870967741935,PSCDTNEH8MC830G1,
5676.5164,7721,532,8PKAEVHH,2,10.670143609022556390977444,PSCDTNEH8MC830G1,
4354.582,7721,407,8PKAEVHH,2,10.699218673218673218673219,PSCDTNEH8MC830G1,
4361.1862,7721,405,8PKAEVHH,2,10.768360987654320987654321,PSCDTNEH8MC830G1,
6849.163,7721,638,8PKAEVHH,2,10.735365203761755485893417,PSCDTNEH8MC830G1,
3710.0402,7721,308,8PKAEVHH,2,12.045585064935064935064935,PSCDTNEH8MC830G1,
5117.8525,7721,475,8PKAEVHH,2,10.774426315789473684210526,PSCDTNEH8MC830G1,
10140.0914,7721,953,8PKAEVHH,2,10.640179853095487932843652,PSCDTNEH8MC830G1,
9139.4833,7721,763,8PKAEVHH,2,11.978352948885976408912189,PSCDTNEH8MC830G1,
9943.3622,7721,930,8PKAEVHH,2,10.691787311827956989247312,PSCDTNEH8MC830G1,
9248.3766,7721,868,8PKAEVHH,2,10.654811751152073732718894,PSCDTNEH8MC830G1,
11111.2307,7721,1045,8PKAEVHH,2,10.632756650717703349282297,PSCDTNEH8MC830G1,
9588.1958,7721,791,8PKAEVHH,2,12.121612895069532237673831,PSCDTNEH8MC830G1,
7951.303,7721,743,8PKAEVHH,2,10.7016191117092866756393,PSCDTNEH8MC830G1,
7413.4478,7721,695,8PKAEVHH,2,10.666831366906474820143885,PSCDTNEH8MC830G1,
4830.9008,7721,449,8PKAEVHH,2,10.759244543429844097995546,PSCDTNEH8MC830G1,
11084.934,7721,1030,8PKAEVHH,2,10.762071844660194174757282,PSCDTNEH8MC830G1,
1514.2233,7721,140,8PWREVHH,2,10.815880714285714285714286,PSCDTNEH8MC830G1,
4203.7763,7721,389,8PWREVHH,2,10.806622879177377892030848,PSCDTNEH8MC830G1,
410.6722,7721,39,8PWREVHH,2,10.530056410256410256410256,PSCDTNEH8MC830G1,
5557.5604,7721,521,8PWREVHH,2,10.667102495201535508637236,PSCDTNEH8MC830G1,
101.58,7721,8,8PWREVHH,2,12.6975,PSCDTNEH8MC830G1,
4896.5589,7721,438,8PWREVHH,2,11.179358219178082191780822,PSCDTNEH8MC830G1,
152.4631,7721,13,8PWREVHH,2,11.727930769230769230769231,PSCDTNEH8MC830G1,
162.9764,7721,14,8PWREVHH,2,11.641171428571428571428571,PSCDTNEH8MC830G1,
3707.7893,7721,350,8PWREVHH,2,10.593683714285714285714286,PSCDTNEH8MC830G1,
1566.9569,7721,147,8PWREVHH,2,10.659570748299319727891156,PSCDTNEH8MC830G1,
5993.8052,7721,564,8PWREVHH,2,10.627314184397163120567376,PSCDTNEH8MC830G1,
3700.1664,7721,350,8PWREVHH,2,10.571904,PSCDTNEH8MC830G1,
7155.1074,7721,660,8PWREVHH,2,10.841071818181818181818182,PSCDTNEH8MC830G1,
2626.8931,7721,246,8PWREVHH,2,10.678427235772357723577236,PSCDTNEH8MC830G1,
4868.7469,7721,453,8PWREVHH,2,10.747785651214128035320088,PSCDTNEH8MC830G1,
2952.3259,7721,278,8PWREVHH,2,10.619877338129496402877698,PSCDTNEH8MC830G1,
5772.8482,7721,543,8PWREVHH,2,10.631396316758747697974217,PSCDTNEH8MC830G1,
6582.2467,7721,583,8PWREVHH,2,11.290303087478559176672384,PSCDTNEH8MC830G1,
3785.9197,7721,354,8PWREVHH,2,10.69468841807909604519774,PSCDTNEH8MC830G1,
2642.5684,7721,246,8PWREVHH,2,10.742147967479674796747967,PSCDTNEH8MC830G1,
3456.7646,7721,323,8PWREVHH,2,10.702057585139318885448916,PSCDTNEH8MC830G1,
3041.3224,7721,280,8PWREVHH,2,10.861865714285714285714286,PSCDTNEH8MC830G1,
2326.6238,7721,221,8PWREVHH,2,10.527709502262443438914027,PSCDTNEH8MC830G1,
5094.5808,7721,478,8PWREVHH,2,10.658118828451882845188285,PSCDTNEH8MC830G1,
6454.505,7721,600,8PWREVHH,2,10.757508333333333333333333,PSCDTNEH8MC830G1,
5286.5041,7721,496,8PWREVHH,2,10.658274395161290322580645,PSCDTNEH8MC830G1,
5870.4933,7721,547,8PWREVHH,2,10.732163254113345521023766,PSCDTNEH8MC830G1,
4934.5897,7721,457,8PWREVHH,2,10.797789277899343544857768,PSCDTNEH8MC830G1,
2963.3324,7721,263,8PWREVHH,2,11.267423574144486692015209,PSCDTNEH8MC830G1,
3900.8887,7721,365,8PWREVHH,2,10.68736630136986301369863,PSCDTNEH8MC830G1,
4185.9684,7721,388,8PWREVHH,2,10.788578350515463917525773,PSCDTNEH8MC830G1,
4443.375,7721,417,8PWREVHH,2,10.655575539568345323741007,PSCDTNEH8MC830G1,
4400.7933,7721,322,8PWREVHH,2,13.667059937888198757763975,PSCDTNEH8MC830G1,
3085.5179,7721,287,8PWREVHH,2,10.750933449477351916376307,PSCDTNEH8MC830G1,
3883.8725,7721,359,8PWREVHH,2,10.818586350974930362116992,PSCDTNEH8MC830G1,
4816.4958,7721,451,8PWREVHH,2,10.679591574279379157427938,PSCDTNEH8MC830G1,
3529.8224,7721,332,8PWREVHH,2,10.63199518072289156626506,PSCDTNEH8MC830G1,
2962.4599,7721,279,8PWREVHH,2,10.618135842293906810035842,PSCDTNEH8MC830G1,
4239.0044,7721,362,8PWREVHH,2,11.709956906077348066298343,PSCDTNEH8MC830G1,
2600.1365,7721,224,8PWREVHH,2,11.607752232142857142857143,PSCDTNEH8MC830G1,
4867.9657,7721,340,8PWREVHH,2,14.317546176470588235294118,PSCDTNEH8MC830G1,
6701.3683,7721,600,8PWREVHH,2,11.168947166666666666666667,PSCDTNEH8MC830G1,
2568.4451,7721,235,8PWREVHH,2,10.929553617021276595744681,PSCDTNEH8MC830G1,
8906.6382,7721,628,8PWREVHH,2,14.18254490445859872611465,PSCDTNEH8MC830G1,
5277.9844,7721,493,8PWREVHH,2,10.705850709939148073022312,PSCDTNEH8MC830G1,
4426.8627,7721,411,8PWREVHH,2,10.770955474452554744525547,PSCDTNEH8MC830G1,
1086.3496,7721,98,8PWREVHH,2,11.0852,PSCDTNEH8MC830G1,
3621.5488,7721,336,8PWREVHH,2,10.778419047619047619047619,PSCDTNEH8MC830G1,
2860.3796,7721,269,8PWREVHH,2,10.633381412639405204460967,PSCDTNEH8MC830G1,
3092.1556,7721,285,8PWREVHH,2,10.849668771929824561403509,PSCDTNEH8MC830G1,
2441.7675,7721,230,8PWREVHH,2,10.616380434782608695652174,PSCDTNEH8MC830G1,
4448.4311,7721,420,8PWREVHH,2,10.591502619047619047619048,PSCDTNEH8MC830G1,
4377.3548,7721,411,8PWREVHH,2,10.65049829683698296836983,PSCDTNEH8MC830G1,
1721.8166,7721,162,8PWREVHH,2,10.628497530864197530864198,PSCDTNEH8MC830G1,
2773.0902,7721,255,8PWREVHH,2,10.874863529411764705882353,PSCDTNEH8MC830G1,
4396.4719,7721,412,8PWREVHH,2,10.671048300970873786407767,PSCDTNEH8MC830G1,
2357.891,7721,223,8PWREVHH,2,10.573502242152466367713004,PSCDTNEH8MC830G1,
5444.1009,7721,500,8PWREVHH,2,10.8882018,PSCDTNEH8MC830G1,
2933.4956,7721,276,8PWREVHH,2,10.628607246376811594202899,PSCDTNEH8MC830G1,
3636.169,7721,337,8PWREVHH,2,10.789818991097922848664688,PSCDTNEH8MC830G1,
2011.7264,7721,190,8PWREVHH,2,10.588033684210526315789474,PSCDTNEH8MC830G1,
4209.1737,7721,371,8PWREVHH,2,11.345481671159029649595687,PSCDTNEH8MC830G1,
5592.8344,7721,523,8PWREVHH,2,10.693756022944550669216061,PSCDTNEH8MC830G1,
926.3755,7721,85,8PWREVHH,2,10.898535294117647058823529,PSCDTNEH8MC830G1,
3714.828,7721,347,8PWREVHH,2,10.705556195965417867435159,PSCDTNEH8MC830G1,
2357.3557,7721,223,8PWREVHH,2,10.571101793721973094170404,PSCDTNEH8MC830G1,
1802.2431,7721,166,8PWREVHH,2,10.856886144578313253012048,PSCDTNEH8MC830G1,
2957.318,7721,240,8PWREVHH,2,12.322158333333333333333333,PSCDTNEH8MC830G1,
1122.4582,7721,104,8PWREVHH,2,10.792867307692307692307692,PSCDTNEH8MC830G1,
6652.4711,7721,629,8PWREVHH,2,10.576265659777424483306836,PSCDTNEH8MC830G1,
879.7062,7721,83,8PWREVHH,2,10.598869879518072289156627,PSCDTNEH8MC830G1,
1347.5252,7721,127,8PWREVHH,2,10.610434645669291338582677,PSCDTNEH8MC830G1,
5320.8461,7721,472,8PWREVHH,2,11.272979025423728813559322,PSCDTNEH8MC830G1,
4152.1107,7721,375,8PWREVHH,2,11.0722952,PSCDTNEH8MC830G1,
1799.6322,7721,163,8PWREVHH,2,11.040688343558282208588957,PSCDTNEH8MC830G1,
3288.8369,7721,305,8PWREVHH,2,10.783071803278688524590164,PSCDTNEH8MC830G1,
1732.9876,7721,163,8PWREVHH,2,10.631825766871165644171779,PSCDTNEH8MC830G1,
2741.7329,7721,255,8PWREVHH,2,10.751893725490196078431373,PSCDTNEH8MC830G1,
1052.8561,7721,99,8PWREVHH,2,10.63491010101010101010101,PSCDTNEH8MC830G1,
1817.388,7721,167,8PWREVHH,2,10.882562874251497005988024,PSCDTNEH8MC830G1,
10977.8465,7721,1000,8PWREVHH,2,10.9778465,PSCDTNEH8MC830G1,
5103.5574,7721,477,8PWREVHH,2,10.699281761006289308176101,PSCDTNEH8MC830G1,
4135.2153,7721,390,8PWREVHH,2,10.603116153846153846153846,PSCDTNEH8MC830G1,
5829.9064,7721,548,8PWREVHH,2,10.638515328467153284671533,PSCDTNEH8MC830G1,
3986.1674,7721,376,8PWREVHH,2,10.601509042553191489361702,PSCDTNEH8MC830G1,
2497.3925,7721,230,8PWREVHH,2,10.858228260869565217391304,PSCDTNEH8MC830G1,
5072.0766,7721,379,8PWREVHH,2,13.382787862796833773087071,PSCDTNEH8MC830G1,
7161.3502,7721,557,8PWREVHH,2,12.857002154398563734290844,PSCDTNEH8MC830G1,
6161.2026,7721,555,8PWREVHH,2,11.101265945945945945945946,PSCDTNEH8MC830G1,
2859.3593,7721,269,8PWREVHH,2,10.629588475836431226765799,PSCDTNEH8MC830G1,
8453.1792,7721,644,8PWREVHH,2,13.126054658385093167701863,PSCDTNEH8MC830G1,
7690.0806,7721,663,8PWREVHH,2,11.598914932126696832579186,PSCDTNEH8MC830G1,
5588.4508,7721,477,8PWREVHH,2,11.715829769392033542976939,PSCDTNEH8MC830G1,
2661.7691,7721,248,8PWREVHH,2,10.732939919354838709677419,PSCDTNEH8MC830G1,
5860.6759,7721,545,8PWREVHH,2,10.753533761467889908256881,PSCDTNEH8MC830G1,
4390.254,7721,340,8PWREVHH,2,12.912511764705882352941176,PSCDTNEH8MC830G1,
4912.3199,7721,424,8PWREVHH,2,11.585660141509433962264151,PSCDTNEH8MC830G1,
4651.6531,7721,383,8PWREVHH,2,12.145308355091383812010444,PSCDTNEH8MC830G1,
7990.6646,7721,750,8PWREVHH,2,10.654219466666666666666667,PSCDTNEH8MC830G1,
2611.2031,7721,244,8PWREVHH,2,10.701652049180327868852459,PSCDTNEH8MC830G1,
6548.7746,7721,615,8PWREVHH,2,10.648413983739837398373984,PSCDTNEH8MC830G1,
9484.9938,7721,882,8PWREVHH,2,10.753961224489795918367347,PSCDTNEH8MC830G1,
8029.7495,7721,751,8PWREVHH,2,10.692076564580559254327563,PSCDTNEH8MC830G1,
7503.2445,7721,698,8PWREVHH,2,10.749633954154727793696275,PSCDTNEH8MC830G1,
3414.7835,7721,321,8PWREVHH,2,10.637954828660436137071651,PSCDTNEH8MC830G1,
5862.5477,7721,546,8PWREVHH,2,10.737266849816849816849817,PSCDTNEH8MC830G1,
4919.2946,7721,458,8PWREVHH,2,10.740817903930131004366812,PSCDTNEH8MC830G1,
2679.6848,7721,249,8PWREVHH,2,10.761786345381526104417671,PSCDTNEH8MC830G1,
1711.8703,7721,159,8PWREVHH,2,10.766479874213836477987421,PSCDTNEH8MC830G1,
3055.2003,7721,284,8PWREVHH,2,10.757747535211267605633803,PSCDTNEH8MC830G1,
2320.6643,7721,218,8PWREVHH,2,10.645249082568807339449541,PSCDTNEH8MC830G1,
2565.521,7721,226,8PWREVHH,2,11.351862831858407079646018,PSCDTNEH8MC830G1,
1533.9527,7721,139,8PWREVHH,2,11.035630935251798561151079,PSCDTNEH8MC830G1,
450.0938,7721,40,8PWREVHH,2,11.252345,PSCDTNEH8MC830G1,
2013.0893,7721,187,8PWREVHH,2,10.765183422459893048128342,PSCDTNEH8MC830G1,
5545.636,7721,521,8PWREVHH,2,10.644214971209213051823417,PSCDTNEH8MC830G1,
6072.0105,7721,565,8PWREVHH,2,10.746921238938053097345133,PSCDTNEH8MC830G1,
6879.438,7721,639,8PWREVHH,2,10.765943661971830985915493,PSCDTNEH8MC830G1,
7402.312,7721,690,8PWREVHH,2,10.727988405797101449275362,PSCDTNEH8MC830G1,
1381.2054,7721,130,8PWREVHH,2,10.624656923076923076923077,PSCDTNEH8MC830G1,
3839.6555,7721,355,8PWREVHH,2,10.815930985915492957746479,PSCDTNEH8MC830G1,
5693.9358,7721,531,8PWREVHH,2,10.723042937853107344632768,PSCDTNEH8MC830G1,
836.2844,7721,78,8GARFVHH,3,10.721594871794871794871795,PSCDTNEH8MC830G1,
1231.7773,7721,113,8GARFVHH,3,10.90068407079646017699115,PSCDTNEH8MC830G1,
1231.8158,7721,112,8GARFVHH,3,10.998355357142857142857143,PSCDTNEH8MC830G1,
1538.5895,7721,141,8GARFVHH,3,10.91198226950354609929078,PSCDTNEH8MC830G1,
1102.815,7721,102,8GARFVHH,3,10.811911764705882352941176,PSCDTNEH8MC830G1,
1945.961,7721,179,8GARFVHH,3,10.871290502793296089385475,PSCDTNEH8MC830G1,
1190.9667,7721,109,8GARFVHH,3,10.9263,PSCDTNEH8MC830G1,
912.1199,7721,85,8GARFVHH,3,10.730822352941176470588235,PSCDTNEH8MC830G1,
941.4421,7721,87,8GARFVHH,3,10.821173563218390804597701,PSCDTNEH8MC830G1,
752.5979,7721,69,8GARFVHH,3,10.907215942028985507246377,PSCDTNEH8MC830G1,
4462.352,7721,409,8PAREVHH,3,10.910396088019559902200489,PSCDTNEH8MC830G1,
4163.2693,7721,382,8PAREVHH,3,10.898610732984293193717277,PSCDTNEH8MC830G1,
4036.6955,7721,370,8PAREVHH,3,10.909987837837837837837838,PSCDTNEH8MC830G1,
4043.7688,7721,370,8PAREVHH,3,10.929104864864864864864865,PSCDTNEH8MC830G1,
