VisualID,dicc_AVID1_ref_0118c_nom1041867_0301_max,dicc_AVID1_ref_0118c_nom1041867_0301_min,dicc_AVID1_ref_0118c_nom1041867_0301_avg,dicc_AVID1_ref_0118c_nom1041867_0301_med,dicc_AVID2_ref_0118c_nom1192133_0401_max,dicc_AVID2_ref_0118c_nom1192133_0401_min,dicc_AVID2_ref_0118c_nom1192133_0401_avg,dicc_AVID2_ref_0118c_nom1192133_0401_med,dicc_AVID3_ref_0118c_nom1332400_0501_max,dicc_AVID3_ref_0118c_nom1332400_0501_min,dicc_AVID3_ref_0118c_nom1332400_0501_avg,dicc_AVID3_ref_0118c_nom1332400_0501_med,SoftBin
35620372E0278,80.904000000000,80.696000000000,80.823200000000,80.808000000000,88.200000000000,88.016000000000,88.125200000000,88.112000000000,95.432000000000,95.200000000000,95.310000000000,95.312000000000,200
35620372E0279,81.728000000000,81.536000000000,81.638800000000,81.640000000000,89.232000000000,89.016000000000,89.136000000000,89.152000000000,96.648000000000,96.392000000000,96.526800000000,96.536000000000,6129
35620372E0217,79.528000000000,79.320000000000,79.479600000000,79.504000000000,86.824000000000,86.592000000000,86.709600000000,86.712000000000,94.024000000000,93.760000000000,93.939600000000,93.944000000000,200
35620372E0284,76.808000000000,76.632000000000,76.718800000000,76.720000000000,84.160000000000,83.888000000000,84.044800000000,84.056000000000,91.424000000000,91.200000000000,91.326400000000,91.336000000000,200
35620372E0285,83.552000000000,83.312000000000,83.425600000000,83.440000000000,90.936000000000,90.760000000000,90.845200000000,90.848000000000,98.344000000000,98.112000000000,98.240400000000,98.264000000000,200
35620372E0206,83.344000000000,83.136000000000,83.232800000000,83.240000000000,90.808000000000,90.608000000000,90.703200000000,90.696000000000,98.224000000000,97.936000000000,98.113600000000,98.120000000000,200
35620372E0174,81.952000000000,81.720000000000,81.854000000000,81.872000000000,89.384000000000,89.184000000000,89.288400000000,89.288000000000,96.768000000000,96.576000000000,96.682000000000,96.672000000000,200
35620372E0258,74.096000000000,73.912000000000,74.010400000000,74.008000000000,81.368000000000,81.200000000000,81.292800000000,81.304000000000,88.656000000000,88.464000000000,88.580000000000,88.584000000000,200
35620372E0277,79.792000000000,79.624000000000,79.709200000000,79.704000000000,87.216000000000,87.000000000000,87.086000000000,87.096000000000,94.560000000000,94.328000000000,94.452000000000,94.464000000000,1243
35620372E0091,82.488000000000,82.296000000000,82.409200000000,82.416000000000,89.936000000000,89.744000000000,89.858000000000,89.872000000000,97.328000000000,97.072000000000,97.230800000000,97.232000000000,200
35620372E0058,77.928000000000,77.776000000000,77.845200000000,77.856000000000,85.120000000000,84.944000000000,85.064400000000,85.088000000000,92.376000000000,92.136000000000,92.284000000000,92.304000000000,200
35620372E0283,80.752000000000,80.576000000000,80.678400000000,80.688000000000,88.280000000000,88.080000000000,88.189600000000,88.200000000000,95.632000000000,95.368000000000,95.535600000000,95.544000000000,1218
35620372E0103,6405
35620372E0044,75.480000000000,75.312000000000,75.410400000000,75.416000000000,82.744000000000,82.536000000000,82.655600000000,82.680000000000,89.920000000000,89.752000000000,89.847200000000,89.848000000000,200
35620372E0289,81.352000000000,81.168000000000,81.268400000000,81.272000000000,88.736000000000,88.528000000000,88.620400000000,88.616000000000,95.976000000000,95.808000000000,95.907600000000,95.920000000000,200
35620372E0103,79.920000000000,79.704000000000,79.810400000000,79.808000000000,87.240000000000,87.040000000000,87.157600000000,87.152000000000,94.496000000000,94.264000000000,94.367200000000,94.368000000000,200
35620372E0049,6405
35620372E0122,82.816000000000,82.608000000000,82.706400000000,82.696000000000,90.168000000000,89.960000000000,90.056000000000,90.064000000000,97.488000000000,97.176000000000,97.383200000000,97.392000000000,200
35620372E0123,79.736000000000,79.528000000000,79.664000000000,79.672000000000,87.024000000000,86.816000000000,86.900800000000,86.904000000000,94.256000000000,94.008000000000,94.137200000000,94.136000000000,200
35620372E0055,6405
35620372E0108,84.024000000000,83.832000000000,83.916400000000,83.928000000000,91.480000000000,91.304000000000,91.407200000000,91.400000000000,99.016000000000,98.728000000000,98.908400000000,98.936000000000,200
35620372E0214,79.808000000000,79.576000000000,79.706800000000,79.704000000000,87.312000000000,87.112000000000,87.199200000000,87.200000000000,94.648000000000,94.384000000000,94.546400000000,94.552000000000,200
35620372E0113,84.016000000000,83.848000000000,83.935200000000,83.928000000000,91.504000000000,91.344000000000,91.422800000000,91.432000000000,98.784000000000,98.512000000000,98.693200000000,98.696000000000,200
35620372E0114,77.840000000000,77.680000000000,77.761600000000,77.768000000000,85.136000000000,84.928000000000,85.059200000000,85.072000000000,92.408000000000,92.128000000000,92.277600000000,92.288000000000,200
35620372E0129,79.288000000000,79.080000000000,79.190400000000,79.208000000000,86.800000000000,86.584000000000,86.688800000000,86.704000000000,94.200000000000,93.976000000000,94.088800000000,94.096000000000,6129
35620372E0119,76.848000000000,76.712000000000,76.780800000000,76.792000000000,84.088000000000,83.880000000000,83.972000000000,83.960000000000,91.240000000000,91.032000000000,91.158400000000,91.176000000000,6129
35620372E0138,82.504000000000,82.344000000000,82.452400000000,82.472000000000,90.080000000000,89.856000000000,90.006400000000,90.008000000000,97.472000000000,97.224000000000,97.370800000000,97.368000000000,200
35620372E0115,74.768000000000,74.608000000000,74.688000000000,74.704000000000,81.936000000000,81.800000000000,81.872000000000,81.872000000000,89.184000000000,89.008000000000,89.085200000000,89.104000000000,200
35620372E0158,82.104000000000,81.960000000000,82.042400000000,82.040000000000,89.592000000000,89.392000000000,89.483600000000,89.488000000000,96.928000000000,96.664000000000,96.808800000000,96.832000000000,200
35620372E0144,82.584000000000,82.392000000000,82.509600000000,82.528000000000,90.136000000000,89.928000000000,90.024400000000,90.008000000000,97.536000000000,97.304000000000,97.432000000000,97.440000000000,200
35620372E0121,78.656000000000,78.456000000000,78.562800000000,78.560000000000,85.960000000000,85.760000000000,85.854000000000,85.864000000000,93.184000000000,92.984000000000,93.085200000000,93.096000000000,200
35620372E0164,76.824000000000,76.656000000000,76.752400000000,76.760000000000,84.256000000000,84.040000000000,84.131200000000,84.120000000000,91.608000000000,91.368000000000,91.487200000000,91.496000000000,200
35620372E0106,79.656000000000,79.480000000000,79.566000000000,79.584000000000,87.088000000000,86.904000000000,87.012000000000,87.032000000000,94.448000000000,94.248000000000,94.347200000000,94.352000000000,200
35620372E0107,80.408000000000,80.184000000000,80.315200000000,80.320000000000,87.688000000000,87.480000000000,87.595600000000,87.600000000000,94.928000000000,94.672000000000,94.815200000000,94.832000000000,200
35620372E0253,81.248000000000,81.048000000000,81.127600000000,81.128000000000,88.760000000000,88.536000000000,88.652000000000,88.664000000000,96.168000000000,95.968000000000,96.071200000000,96.088000000000,200
35620372E0112,83.736000000000,83.544000000000,83.614000000000,83.608000000000,91.176000000000,90.968000000000,91.070400000000,91.072000000000,98.592000000000,98.392000000000,98.497200000000,98.504000000000,200
35620372E0175,77.888000000000,77.744000000000,77.811600000000,77.808000000000,85.176000000000,84.928000000000,85.037600000000,85.024000000000,92.376000000000,92.088000000000,92.226400000000,92.232000000000,200
35620372E0134,80.760000000000,80.584000000000,80.678800000000,80.688000000000,88.168000000000,87.976000000000,88.084400000000,88.088000000000,95.528000000000,95.336000000000,95.421200000000,95.416000000000,200
35620372E0011,77.200000000000,77.032000000000,77.114800000000,77.112000000000,84.408000000000,84.288000000000,84.358000000000,84.360000000000,91.680000000000,91.424000000000,91.587200000000,91.600000000000,200
35620372E0181,80.472000000000,80.280000000000,80.374000000000,80.376000000000,87.776000000000,87.560000000000,87.694000000000,87.704000000000,95.000000000000,94.800000000000,94.904400000000,94.920000000000,200
35620372E0142,76.472000000000,76.328000000000,76.382000000000,76.392000000000,83.680000000000,83.472000000000,83.567200000000,83.584000000000,90.840000000000,90.680000000000,90.764400000000,90.776000000000,200
35620372E0017,82.104000000000,81.952000000000,82.016400000000,82.016000000000,89.568000000000,89.312000000000,89.466000000000,89.480000000000,96.960000000000,96.744000000000,96.844800000000,96.856000000000,200
35620372E0187,81.936000000000,81.824000000000,81.892400000000,81.904000000000,89.408000000000,89.216000000000,89.300000000000,89.312000000000,96.832000000000,96.496000000000,96.691600000000,96.720000000000,200
35620372E0128,77.016000000000,76.848000000000,76.951200000000,76.952000000000,84.264000000000,84.032000000000,84.138800000000,84.144000000000,91.416000000000,91.200000000000,91.324800000000,91.336000000000,200
35620372E0262,77.656000000000,77.464000000000,77.536800000000,77.536000000000,85.120000000000,84.920000000000,85.023200000000,85.024000000000,92.504000000000,92.264000000000,92.421600000000,92.424000000000,200
35620372E0131,79.416000000000,79.216000000000,79.295600000000,79.296000000000,86.736000000000,86.520000000000,86.632800000000,86.632000000000,93.960000000000,93.680000000000,93.832400000000,93.824000000000,200
35620372E0012,81.400000000000,81.176000000000,81.288400000000,81.304000000000,88.712000000000,88.544000000000,88.624400000000,88.632000000000,95.992000000000,95.744000000000,95.880400000000,95.904000000000,200
35620372E0188,75.952000000000,75.776000000000,75.839600000000,75.848000000000,83.384000000000,83.168000000000,83.274400000000,83.280000000000,90.712000000000,90.496000000000,90.593200000000,90.600000000000,6129
35620372E0062,79.280000000000,79.128000000000,79.206400000000,79.224000000000,86.632000000000,86.448000000000,86.561600000000,86.568000000000,93.968000000000,93.672000000000,93.832800000000,93.856000000000,6084
35620372E0018,77.704000000000,77.520000000000,77.653200000000,77.680000000000,84.928000000000,84.792000000000,84.848400000000,84.840000000000,92.176000000000,91.984000000000,92.082000000000,92.088000000000,200
35620372E0163,79.224000000000,79.032000000000,79.105200000000,79.096000000000,86.616000000000,86.400000000000,86.517200000000,86.520000000000,93.952000000000,93.728000000000,93.851200000000,93.840000000000,200
35620372E0048,77.248000000000,77.096000000000,77.180800000000,77.192000000000,84.600000000000,84.408000000000,84.511600000000,84.520000000000,91.896000000000,91.688000000000,91.787600000000,91.784000000000,200
35620372E0148,78.480000000000,78.312000000000,78.393600000000,78.400000000000,85.800000000000,85.640000000000,85.712400000000,85.712000000000,93.064000000000,92.840000000000,92.965200000000,92.984000000000,200
35620372E0149,80.664000000000,80.480000000000,80.553200000000,80.560000000000,88.120000000000,87.912000000000,88.032400000000,88.040000000000,95.616000000000,95.352000000000,95.492800000000,95.520000000000,200
35620372E0054,76.592000000000,76.400000000000,76.509600000000,76.528000000000,83.792000000000,83.584000000000,83.727600000000,83.744000000000,91.096000000000,90.848000000000,90.996400000000,91.000000000000,200
35620372E0154,81.424000000000,81.144000000000,81.295600000000,81.304000000000,88.784000000000,88.568000000000,88.691200000000,88.688000000000,96.160000000000,95.896000000000,96.082800000000,96.096000000000,200
35620372E0105,82.200000000000,82.000000000000,82.100400000000,82.104000000000,89.544000000000,89.312000000000,89.456400000000,89.488000000000,96.784000000000,96.552000000000,96.676400000000,96.688000000000,200
35620372E0193,74.432000000000,74.312000000000,74.379600000000,74.392000000000,81.792000000000,81.544000000000,81.662400000000,81.656000000000,89.048000000000,88.840000000000,88.948800000000,88.960000000000,200
35620372E0261,81.424000000000,81.208000000000,81.325200000000,81.336000000000,88.896000000000,88.736000000000,88.815200000000,88.832000000000,96.408000000000,96.168000000000,96.313600000000,96.320000000000,200
35620372E0067,75.960000000000,75.768000000000,75.868400000000,75.864000000000,83.240000000000,83.064000000000,83.156400000000,83.160000000000,90.392000000000,90.208000000000,90.318400000000,90.336000000000,200
35620372E0251,82.080000000000,81.864000000000,81.951600000000,81.944000000000,89.464000000000,89.240000000000,89.366400000000,89.368000000000,96.888000000000,96.688000000000,96.813200000000,96.832000000000,1241
35620372E0230,76.280000000000,76.104000000000,76.160800000000,76.152000000000,83.736000000000,83.584000000000,83.643200000000,83.640000000000,91.144000000000,90.904000000000,91.041600000000,91.064000000000,200
35620372E0228,82.208000000000,82.000000000000,82.121200000000,82.120000000000,89.720000000000,89.504000000000,89.593200000000,89.600000000000,97.152000000000,96.872000000000,97.022400000000,97.024000000000,200
35620372E0205,76.408000000000,76.216000000000,76.308400000000,76.312000000000,83.648000000000,83.432000000000,83.559200000000,83.568000000000,90.800000000000,90.504000000000,90.672800000000,90.688000000000,200
35620372E0216,77.016000000000,76.824000000000,76.946800000000,76.952000000000,84.400000000000,84.216000000000,84.315600000000,84.312000000000,91.672000000000,91.480000000000,91.574000000000,91.592000000000,200
35620372E0190,77.696000000000,77.544000000000,77.626000000000,77.632000000000,85.024000000000,84.824000000000,84.934400000000,84.928000000000,92.168000000000,91.960000000000,92.082400000000,92.112000000000,200
35620372E0222,78.448000000000,78.224000000000,78.340000000000,78.344000000000,85.976000000000,85.752000000000,85.854400000000,85.848000000000,93.296000000000,93.072000000000,93.200000000000,93.208000000000,200
35620372E0060,71.256000000000,71.152000000000,71.227600000000,71.224000000000,78.520000000000,78.336000000000,78.433600000000,78.448000000000,85.656000000000,85.400000000000,85.540400000000,85.544000000000,200
35620372E0223,72.688000000000,72.496000000000,72.609600000000,72.600000000000,79.944000000000,79.768000000000,79.860000000000,79.864000000000,87.064000000000,86.848000000000,86.991600000000,87.000000000000,1218
35620372E0252,79.328000000000,79.184000000000,79.263200000000,79.264000000000,86.776000000000,86.608000000000,86.697200000000,86.696000000000,94.176000000000,93.976000000000,94.071600000000,94.080000000000,200
35620372E0003,77.512000000000,77.392000000000,77.436800000000,77.440000000000,84.992000000000,84.784000000000,84.904800000000,84.920000000000,92.448000000000,92.216000000000,92.336400000000,92.352000000000,200
