VisualID,DFF_ST_BINARY,dicc_AVID1_ref_0118c_nom1041867_0301_max,dicc_AVID1_ref_0118c_nom1041867_0301_min,dicc_AVID1_ref_0118c_nom1041867_0301_avg,dicc_AVID1_ref_0118c_nom1041867_0301_med,dicc_AVID2_ref_0118c_nom1192133_0401_max,dicc_AVID2_ref_0118c_nom1192133_0401_min,dicc_AVID2_ref_0118c_nom1192133_0401_avg,dicc_AVID2_ref_0118c_nom1192133_0401_med,dicc_AVID3_ref_0118c_nom1332400_0501_max,dicc_AVID3_ref_0118c_nom1332400_0501_min,dicc_AVID3_ref_0118c_nom1332400_0501_avg,dicc_AVID3_ref_0118c_nom1332400_0501_med,DFF_ST_BINARY,SoftBin
35620373C0097,00001,87.712000000000,87.520000000000,87.611600000000,87.608000000000,95.144000000000,94.888000000000,95.024400000000,95.024000000000,102.512000000000,102.256000000000,102.396400000000,102.416000000000,00001,200
35620373C0166,00001,84.640000000000,84.368000000000,84.529200000000,84.544000000000,91.984000000000,91.776000000000,91.867200000000,91.864000000000,99.304000000000,99.024000000000,99.172400000000,99.200000000000,00001,200
35620373C0033,00001,88.256000000000,88.056000000000,88.172000000000,88.192000000000,95.832000000000,95.592000000000,95.709600000000,95.728000000000,103.320000000000,103.064000000000,103.196000000000,103.200000000000,00001,200
35620373C0137,00001,86.736000000000,86.512000000000,86.639200000000,86.640000000000,94.296000000000,94.064000000000,94.182400000000,94.192000000000,101.712000000000,101.464000000000,101.608400000000,101.624000000000,00001,200
35620373C0067,00001,90.064000000000,89.840000000000,89.937200000000,89.952000000000,97.552000000000,97.288000000000,97.451200000000,97.464000000000,105.040000000000,104.784000000000,104.916000000000,104.920000000000,00001,200
35620373C0039,00001,86.824000000000,86.648000000000,86.722400000000,86.720000000000,94.264000000000,94.024000000000,94.151600000000,94.160000000000,101.712000000000,101.416000000000,101.551200000000,101.584000000000,00001,200
35620373C0065,00001,88.816000000000,88.568000000000,88.702800000000,88.728000000000,96.288000000000,96.112000000000,96.205600000000,96.224000000000,103.760000000000,103.504000000000,103.646800000000,103.640000000000,00001,200
35620373C0076,00001,84.584000000000,84.400000000000,84.486000000000,84.480000000000,91.992000000000,91.736000000000,91.843200000000,91.848000000000,99.296000000000,99.024000000000,99.164400000000,99.192000000000,00001,200
35620373C0071,00001,87.360000000000,87.080000000000,87.223600000000,87.240000000000,94.792000000000,94.568000000000,94.644000000000,94.648000000000,102.176000000000,101.904000000000,102.052800000000,102.064000000000,00001,200
35620373C0036,00001,88.080000000000,87.864000000000,87.967600000000,87.976000000000,95.560000000000,95.304000000000,95.452000000000,95.464000000000,102.944000000000,102.664000000000,102.843200000000,102.848000000000,00001,200
35620373C0056,00001,83.104000000000,82.896000000000,82.974000000000,82.968000000000,90.512000000000,90.248000000000,90.376400000000,90.376000000000,97.872000000000,97.680000000000,97.785200000000,97.776000000000,00001,200
35620373C0110,00001,81.584000000000,81.376000000000,81.499200000000,81.488000000000,88.936000000000,88.712000000000,88.833200000000,88.848000000000,96.336000000000,96.208000000000,96.260000000000,96.240000000000,00001,200
35620373C0007,00001,85.088000000000,84.888000000000,84.979600000000,84.976000000000,92.520000000000,92.288000000000,92.425600000000,92.416000000000,100.016000000000,99.768000000000,99.897600000000,99.920000000000,00001,200
35620373C0083,00001,83.352000000000,83.184000000000,83.278000000000,83.280000000000,90.640000000000,90.448000000000,90.538800000000,90.544000000000,97.920000000000,97.664000000000,97.791200000000,97.784000000000,00001,200
2L622611C0071,00001,84.624000000000,84.504000000000,84.577600000000,84.592000000000,91.984000000000,91.808000000000,91.902800000000,91.912000000000,99.328000000000,99.112000000000,99.262000000000,99.288000000000,00001,200
35620373C0108,00001,82.416000000000,82.288000000000,82.364400000000,82.384000000000,89.816000000000,89.648000000000,89.738000000000,89.744000000000,97.112000000000,96.904000000000,97.016800000000,97.008000000000,00001,200
35620373C0061,00001,83.752000000000,83.560000000000,83.668400000000,83.672000000000,91.240000000000,91.016000000000,91.112400000000,91.120000000000,98.624000000000,98.400000000000,98.530000000000,98.544000000000,00001,200
35620373C0028,00001,84.512000000000,84.312000000000,84.382000000000,84.376000000000,91.976000000000,91.792000000000,91.877600000000,91.888000000000,99.440000000000,99.224000000000,99.363200000000,99.376000000000,00001,200
35620373C0074,00001,87.864000000000,87.696000000000,87.801600000000,87.808000000000,95.280000000000,95.144000000000,95.210400000000,95.200000000000,102.736000000000,102.432000000000,102.592800000000,102.608000000000,00001,200
35620373C0016,00001,85.856000000000,85.600000000000,85.722800000000,85.728000000000,93.344000000000,93.152000000000,93.258000000000,93.256000000000,100.784000000000,100.568000000000,100.680400000000,100.680000000000,00001,200
35620373C0136,00001,88.616000000000,88.368000000000,88.518000000000,88.544000000000,96.104000000000,95.864000000000,95.998400000000,96.024000000000,103.600000000000,103.392000000000,103.503600000000,103.496000000000,00001,200
35620373C0139,00001,83.936000000000,83.720000000000,83.861200000000,83.856000000000,91.408000000000,91.232000000000,91.322400000000,91.328000000000,98.728000000000,98.520000000000,98.658800000000,98.672000000000,00001,200
35620373C0079,00001,87.416000000000,87.256000000000,87.335200000000,87.328000000000,94.936000000000,94.776000000000,94.852400000000,94.880000000000,102.352000000000,102.080000000000,102.248000000000,102.264000000000,00001,200
35620373C0186,00001,87.304000000000,87.120000000000,87.223600000000,87.232000000000,94.832000000000,94.528000000000,94.681200000000,94.688000000000,102.168000000000,101.920000000000,102.044800000000,102.048000000000,00001,200
35620373C0063,00001,86.400000000000,86.200000000000,86.297200000000,86.312000000000,93.840000000000,93.640000000000,93.752000000000,93.744000000000,101.192000000000,100.968000000000,101.098800000000,101.128000000000,00001,200
35620373C0022,00001,86.344000000000,86.152000000000,86.252400000000,86.248000000000,93.872000000000,93.680000000000,93.794000000000,93.808000000000,101.288000000000,101.040000000000,101.198800000000,101.208000000000,00001,200
35620373C0191,00001,87.696000000000,87.512000000000,87.617600000000,87.624000000000,95.232000000000,95.056000000000,95.145600000000,95.160000000000,102.704000000000,102.456000000000,102.606000000000,102.632000000000,00001,200
35620373C0030,10000,88.608000000000,88.400000000000,88.488800000000,88.472000000000,96.032000000000,95.816000000000,95.914400000000,95.912000000000,103.408000000000,103.208000000000,103.324800000000,103.344000000000,10000,200
35620373C0052,00001,91.608000000000,91.376000000000,91.495200000000,91.520000000000,99.112000000000,98.912000000000,99.040800000000,99.056000000000,106.560000000000,106.288000000000,106.468400000000,106.480000000000,00001,200
35620373C0165,00001,84.808000000000,84.632000000000,84.742000000000,84.752000000000,92.304000000000,92.168000000000,92.241600000000,92.232000000000,99.728000000000,99.488000000000,99.629600000000,99.648000000000,00001,200
35620373C0162,00001,87.112000000000,86.968000000000,87.035200000000,87.024000000000,94.416000000000,94.248000000000,94.333200000000,94.336000000000,101.768000000000,101.496000000000,101.675600000000,101.680000000000,00001,200
35620373C0094,00001,83.600000000000,83.440000000000,83.541200000000,83.552000000000,91.056000000000,90.856000000000,90.987200000000,90.984000000000,98.448000000000,98.288000000000,98.379600000000,98.392000000000,00001,200
35620373C0041,00001,85.688000000000,85.568000000000,85.625200000000,85.632000000000,93.192000000000,92.992000000000,93.119600000000,93.144000000000,100.632000000000,100.392000000000,100.509200000000,100.512000000000,00001,200
35620373C0082,00001,91.240000000000,91.048000000000,91.156800000000,91.160000000000,98.824000000000,98.608000000000,98.741200000000,98.752000000000,106.288000000000,106.016000000000,106.181200000000,106.192000000000,00001,200
35620373C0051,00001,85.008000000000,84.856000000000,84.938400000000,84.928000000000,92.504000000000,92.296000000000,92.389600000000,92.392000000000,99.960000000000,99.760000000000,99.874400000000,99.872000000000,00001,200
35620373C0043,00001,88.392000000000,88.200000000000,88.329600000000,88.360000000000,95.888000000000,95.672000000000,95.804000000000,95.816000000000,103.248000000000,103.016000000000,103.158000000000,103.192000000000,00001,200
35620373C0024,00001,92.296000000000,92.080000000000,92.209200000000,92.200000000000,99.864000000000,99.584000000000,99.756000000000,99.768000000000,107.344000000000,107.048000000000,107.221200000000,107.240000000000,00001,200
35620373C0046,00001,85.856000000000,85.576000000000,85.705200000000,85.688000000000,93.272000000000,93.096000000000,93.183200000000,93.168000000000,100.640000000000,100.432000000000,100.557200000000,100.560000000000,00001,200
35620373C0049,00001,85.088000000000,84.992000000000,85.033600000000,85.032000000000,92.568000000000,92.360000000000,92.488800000000,92.496000000000,100.064000000000,99.784000000000,99.974000000000,100.000000000000,00001,200
35620373C0144,00001,91.528000000000,91.352000000000,91.446400000000,91.440000000000,99.088000000000,98.824000000000,98.970800000000,98.992000000000,106.472000000000,106.184000000000,106.380000000000,106.400000000000,00001,200
35620373C0092,00001,84.824000000000,84.632000000000,84.741600000000,84.728000000000,92.224000000000,92.016000000000,92.128800000000,92.120000000000,99.632000000000,99.400000000000,99.490400000000,99.488000000000,00001,200
35620373C0084,00001,89.232000000000,89.032000000000,89.142800000000,89.128000000000,96.624000000000,96.408000000000,96.521200000000,96.520000000000,103.896000000000,103.680000000000,103.784400000000,103.792000000000,00001,200
35620373C0070,00001,86.104000000000,85.984000000000,86.054000000000,86.056000000000,93.656000000000,93.464000000000,93.567200000000,93.576000000000,101.184000000000,100.936000000000,101.079600000000,101.096000000000,00001,200
